*YYYYMMDD HHMMSS JJJJJ.JJJJ         X             Y             Z            Sx        Sy       Sz     Rxy   Rxz    Ryz            NLat         Elong         Height         dN        dE        dU         Sn       Se       Su      Rne    Rnu    Reu  Soln
 20100907 120000 55446.5000 -2485778.25961 -3284087.09999  4853826.88082  0.00294  0.00345  0.00447  0.817 -0.739 -0.809      49.8730536761  232.8773361364  164.73224     0.01650   0.01961   0.01154    0.00191  0.00136  0.00592  0.145 -0.171 -0.074 repro
 20100908 120000 55447.5000 -2485778.26009 -3284087.10072  4853826.88056  0.00304  0.00356  0.00458  0.821 -0.745 -0.809      49.8730536686  232.8773361373  164.73261     0.01567   0.01967   0.01190    0.00196  0.00139  0.00609  0.140 -0.186 -0.084 repro
 20100909 120000 55448.5000 -2485778.26004 -3284087.10049  4853826.88197  0.00313  0.00368  0.00471  0.824 -0.746 -0.811      49.8730536782  232.8773361359  164.73355     0.01674   0.01957   0.01284    0.00202  0.00142  0.00628  0.143 -0.193 -0.082 repro
 20100910 120000 55449.5000 -2485778.26033 -3284087.10060  4853826.88191  0.00308  0.00363  0.00468  0.820 -0.738 -0.806      49.8730536760  232.8773361336  164.73367     0.01650   0.01941   0.01297    0.00202  0.00142  0.00620  0.145 -0.175 -0.074 repro
 20100911 120000 55450.5000 -2485778.26199 -3284087.10202  4853826.88520  0.00332  0.00388  0.00520  0.816 -0.746 -0.811      49.8730536805  232.8773361271  164.73756     0.01699   0.01894   0.01686    0.00214  0.00154  0.00680  0.136 -0.121 -0.085 repro
 20100912 120000 55451.5000 -2485778.26221 -3284087.10196  4853826.88493  0.00341  0.00402  0.00518  0.826 -0.747 -0.811      49.8730536783  232.8773361241  164.73741     0.01675   0.01873   0.01671    0.00221  0.00155  0.00688  0.137 -0.184 -0.081 repro
 20100913 120000 55452.5000 -2485778.25828 -3284087.09872  4853826.87943  0.00312  0.00367  0.00476  0.822 -0.743 -0.809      49.8730536805  232.8773361405  164.73001     0.01699   0.01991   0.00931    0.00202  0.00143  0.00630  0.142 -0.169 -0.078 repro
 20100914 120000 55453.5000 -2485778.25877 -3284087.09885  4853826.88064  0.00319  0.00377  0.00481  0.832 -0.757 -0.816      49.8730536847  232.8773361362  164.73120     0.01747   0.01960   0.01049    0.00204  0.00142  0.00643  0.132 -0.207 -0.084 repro
 20100915 120000 55454.5000 -2485778.26042 -3284087.10019  4853826.88018  0.00338  0.00393  0.00519  0.825 -0.747 -0.805      49.8730536679  232.8773361291  164.73218     0.01559   0.01909   0.01147    0.00220  0.00153  0.00683  0.135 -0.150 -0.104 repro
 20100916 120000 55455.5000 -2485778.26132 -3284087.10119  4853826.88182  0.00328  0.00386  0.00500  0.828 -0.747 -0.812      49.8730536681  232.8773361275  164.73429     0.01562   0.01898   0.01359    0.00212  0.00148  0.00664  0.144 -0.177 -0.083 repro
 20100917 120000 55456.5000 -2485778.25701 -3284087.09700  4853826.87806  0.00325  0.00379  0.00499  0.826 -0.747 -0.804      49.8730536873  232.8773361401  164.72759     0.01775   0.01988   0.00688    0.00212  0.00147  0.00657  0.130 -0.155 -0.100 repro
 20100918 120000 55457.5000 -2485778.26098 -3284087.10094  4853826.88272  0.00348  0.00409  0.00529  0.832 -0.756 -0.815      49.8730536762  232.8773361293  164.73472     0.01651   0.01910   0.01401    0.00222  0.00155  0.00704  0.134 -0.183 -0.089 repro
 20100919 120000 55458.5000 -2485778.26320 -3284087.10412  4853826.88723  0.00347  0.00408  0.00530  0.830 -0.753 -0.814      49.8730536757  232.8773361314  164.74066     0.01646   0.01925   0.01996    0.00222  0.00155  0.00703  0.134 -0.178 -0.086 repro
 20100920 120000 55459.5000 -2485778.25987 -3284087.10109  4853826.88138  0.00321  0.00379  0.00488  0.827 -0.752 -0.815      49.8730536722  232.8773361428  164.73334     0.01607   0.02007   0.01264    0.00205  0.00145  0.00649  0.133 -0.189 -0.076 repro
 20100921 120000 55460.5000 -2485778.25922 -3284087.09927  4853826.87920  0.00317  0.00370  0.00485  0.826 -0.748 -0.808      49.8730536723  232.8773361347  164.73049     0.01608   0.01949   0.00978    0.00205  0.00143  0.00640  0.137 -0.161 -0.096 repro
 20100922 120000 55461.5000 -2485778.25799 -3284087.09876  4853826.87992  0.00298  0.00354  0.00452  0.824 -0.748 -0.816      49.8730536843  232.8773361441  164.73030     0.01742   0.02016   0.00959    0.00191  0.00136  0.00602  0.138 -0.196 -0.062 repro
 20100923 120000 55462.5000 -2485778.26046 -3284087.09952  4853826.88288  0.00373  0.00444  0.00582  0.827 -0.746 -0.804      49.8730536870  232.8773361230  164.73391     0.01772   0.01865   0.01320    0.00247  0.00169  0.00766  0.110 -0.147 -0.069 repro
 20100924 120000 55463.5000 -2485778.26017 -3284087.09909  4853826.88072  0.00347  0.00405  0.00534  0.825 -0.751 -0.808      49.8730536781  232.8773361227  164.73193     0.01673   0.01863   0.01122    0.00224  0.00157  0.00703  0.128 -0.152 -0.101 repro
 20100925 120000 55464.5000 -2485778.26129 -3284087.09939  4853826.87956  0.00357  0.00424  0.00545  0.828 -0.754 -0.816      49.8730536651  232.8773361128  164.73162     0.01528   0.01792   0.01092    0.00228  0.00161  0.00726  0.129 -0.189 -0.070 repro
 20100926 120000 55465.5000 -2485778.25976 -3284087.10022  4853826.87990  0.00339  0.00395  0.00524  0.822 -0.745 -0.806      49.8730536689  232.8773361366  164.73172     0.01570   0.01963   0.01101    0.00220  0.00155  0.00688  0.133 -0.137 -0.096 repro
 20100927 120000 55466.5000 -2485778.26097 -3284087.09911  4853826.88122  0.00357  0.00417  0.00550  0.825 -0.745 -0.809      49.8730536776  232.8773361140  164.73263     0.01667   0.01800   0.01192    0.00231  0.00162  0.00724  0.144 -0.149 -0.092 repro
 20100928 120000 55467.5000 -2485778.25953 -3284087.09974  4853826.88118  0.00360  0.00430  0.00549  0.828 -0.754 -0.817      49.8730536799  232.8773361353  164.73237     0.01692   0.01953   0.01166    0.00231  0.00162  0.00733  0.127 -0.194 -0.061 repro
 20100929 120000 55468.5000 -2485778.25809 -3284087.10007  4853826.88017  0.00307  0.00366  0.00468  0.827 -0.754 -0.818      49.8730536782  232.8773361540  164.73120     0.01673   0.02087   0.01049    0.00196  0.00139  0.00624  0.127 -0.194 -0.059 repro
 20100930 120000 55469.5000 -2485778.25848 -3284087.09852  4853826.88233  0.00331  0.00385  0.00517  0.817 -0.748 -0.803      49.8730536976  232.8773361366  164.73221     0.01889   0.01963   0.01150    0.00215  0.00153  0.00674  0.113 -0.116 -0.101 repro
 20101001 120000 55470.5000 -2485778.25922 -3284087.09937  4853826.88198  0.00333  0.00395  0.00511  0.821 -0.753 -0.816      49.8730536878  232.8773361355  164.73267     0.01781   0.01955   0.01196    0.00212  0.00153  0.00678  0.122 -0.174 -0.066 repro
 20101002 120000 55471.5000 -2485778.25770 -3284087.09937  4853826.88027  0.00336  0.00391  0.00527  0.814 -0.742 -0.807      49.8730536843  232.8773361524  164.73077     0.01741   0.02076   0.01006    0.00218  0.00157  0.00687  0.134 -0.111 -0.088 repro
 20101003 120000 55472.5000 -2485778.25820 -3284087.09861  4853826.87914  0.00324  0.00380  0.00506  0.814 -0.740 -0.803      49.8730536797  232.8773361405  164.72971     0.01691   0.01991   0.00900    0.00213  0.00151  0.00661  0.124 -0.125 -0.082 repro
 20101004 120000 55473.5000 -2485778.25628 -3284087.09479  4853826.87779  0.00351  0.00412  0.00548  0.818 -0.743 -0.807      49.8730537008  232.8773361297  164.72596     0.01926   0.01913   0.00526    0.00229  0.00162  0.00717  0.129 -0.128 -0.080 repro
 20101005 120000 55474.5000 -2485778.25898 -3284087.09923  4853826.88075  0.00314  0.00370  0.00491  0.816 -0.744 -0.804      49.8730536825  232.8773361370  164.73156     0.01721   0.01966   0.01085    0.00205  0.00146  0.00642  0.113 -0.129 -0.077 repro
 20101006 120000 55475.5000 -2485778.25695 -3284087.09648  4853826.87997  0.00303  0.00355  0.00471  0.812 -0.742 -0.806      49.8730537014  232.8773361365  164.72875     0.01932   0.01962   0.00805    0.00197  0.00142  0.00617  0.126 -0.133 -0.082 repro
 20101007 120000 55476.5000 -2485778.25982 -3284087.09829  4853826.88227  0.00350  0.00408  0.00542  0.821 -0.747 -0.806      49.8730536929  232.8773361198  164.73256     0.01838   0.01842   0.01186    0.00227  0.00160  0.00711  0.125 -0.136 -0.098 repro
 20101008 120000 55477.5000 -2485778.26118 -3284087.09892  4853826.88371  0.00359  0.00419  0.00552  0.823 -0.749 -0.808      49.8730536922  232.8773361100  164.73452     0.01829   0.01772   0.01381    0.00231  0.00164  0.00727  0.129 -0.150 -0.095 repro
 20101009 120000 55478.5000 -2485778.25953 -3284087.09591  4853826.87638  0.00377  0.00445  0.00593  0.820 -0.745 -0.809      49.8730536730  232.8773361031  164.72672     0.01616   0.01722   0.00602    0.00246  0.00173  0.00776  0.130 -0.123 -0.073 repro
 20101010 120000 55479.5000 -2485778.26604 -3284087.10725  4853826.88966  0.00405  0.00476  0.00625  0.828 -0.748 -0.804      49.8730536608  232.8773361262  164.74524     0.01480   0.01887   0.02453    0.00265  0.00182  0.00823  0.118 -0.152 -0.088 repro
 20101011 120000 55480.5000 -2485778.25776 -3284087.09789  4853826.88139  0.00316  0.00370  0.00489  0.819 -0.749 -0.808      49.8730536986  232.8773361393  164.73088     0.01900   0.01982   0.01018    0.00204  0.00146  0.00643  0.122 -0.143 -0.090 repro
 20101012 120000 55481.5000 -2485778.25763 -3284087.09823  4853826.87927  0.00322  0.00388  0.00493  0.825 -0.758 -0.821      49.8730536849  232.8773361436  164.72939     0.01749   0.02013   0.00868    0.00205  0.00147  0.00658  0.113 -0.202 -0.048 repro
 20101013 120000 55482.5000 -2485778.26069 -3284087.10114  4853826.88412  0.00320  0.00383  0.00489  0.824 -0.755 -0.818      49.8730536844  232.8773361341  164.73578     0.01743   0.01945   0.01507    0.00204  0.00146  0.00652  0.118 -0.193 -0.056 repro
 20101014 120000 55483.5000 -2485778.25842 -3284087.09864  4853826.88213  0.00369  0.00433  0.00575  0.823 -0.749 -0.810      49.8730536960  232.8773361383  164.73209     0.01872   0.01975   0.01139    0.00238  0.00168  0.00754  0.129 -0.136 -0.088 repro
 20101015 120000 55484.5000 -2485778.25761 -3284087.09738  4853826.88105  0.00321  0.00379  0.00503  0.816 -0.746 -0.808      49.8730537000  232.8773361367  164.73030     0.01917   0.01963   0.00960    0.00208  0.00149  0.00658  0.118 -0.129 -0.071 repro
 20101016 120000 55485.5000 -2485778.25643 -3284087.09747  4853826.88026  0.00295  0.00349  0.00461  0.818 -0.748 -0.805      49.8730536998  232.8773361505  164.72929     0.01915   0.02063   0.00858    0.00193  0.00137  0.00605  0.106 -0.139 -0.074 repro
 20101017 120000 55486.5000 -2485778.25763 -3284087.09858  4853826.88101  0.00299  0.00350  0.00463  0.818 -0.750 -0.808      49.8730536931  232.8773361465  164.73090     0.01840   0.02034   0.01019    0.00193  0.00138  0.00609  0.117 -0.140 -0.088 repro
 20101018 120000 55487.5000 -2485778.25622 -3284087.09855  4853826.88088  0.00307  0.00366  0.00468  0.822 -0.760 -0.821      49.8730536984  232.8773361620  164.73023     0.01898   0.02144   0.00953    0.00193  0.00141  0.00625  0.113 -0.198 -0.060 repro
 20101019 120000 55488.5000 -2485778.25673 -3284087.09751  4853826.88066  0.00320  0.00383  0.00490  0.824 -0.758 -0.820      49.8730537007  232.8773361475  164.72973     0.01924   0.02041   0.00902    0.00203  0.00146  0.00653  0.116 -0.192 -0.056 repro
 20101020 120000 55489.5000 -2485778.25645 -3284087.09700  4853826.87906  0.00309  0.00366  0.00483  0.818 -0.746 -0.805      49.8730536953  232.8773361463  164.72813     0.01865   0.02033   0.00743    0.00202  0.00143  0.00634  0.110 -0.139 -0.073 repro
 20101021 120000 55490.5000 -2485778.25942 -3284087.09952  4853826.88221  0.00317  0.00379  0.00486  0.822 -0.760 -0.819      49.8730536875  232.8773361346  164.73300     0.01777   0.01948   0.01229    0.00200  0.00146  0.00647  0.105 -0.190 -0.059 repro
 20101022 120000 55491.5000 -2485778.26238 -3284087.10328  4853826.88692  0.00355  0.00419  0.00556  0.821 -0.755 -0.810      49.8730536819  232.8773361334  164.73968     0.01715   0.01939   0.01897    0.00228  0.00163  0.00729  0.102 -0.136 -0.080 repro
 20101023 120000 55492.5000 -2485778.25848 -3284087.09746  4853826.88131  0.00311  0.00371  0.00475  0.823 -0.760 -0.819      49.8730536975  232.8773361277  164.73088     0.01888   0.01899   0.01018    0.00196  0.00142  0.00633  0.111 -0.193 -0.063 repro
 20101024 120000 55493.5000 -2485778.26336 -3284087.10277  4853826.88800  0.00350  0.00417  0.00541  0.825 -0.762 -0.821      49.8730536869  232.8773361182  164.74062     0.01770   0.01830   0.01992    0.00220  0.00159  0.00718  0.111 -0.175 -0.066 repro
 20101025 120000 55494.5000 -2485778.26488 -3284087.10524  4853826.89005  0.00315  0.00381  0.00486  0.821 -0.757 -0.819      49.8730536789  232.8773361220  164.74405     0.01682   0.01858   0.02335    0.00201  0.00145  0.00647  0.106 -0.189 -0.041 repro
 20101026 120000 55495.5000 -2485778.26116 -3284087.10423  4853826.88617  0.00297  0.00357  0.00456  0.818 -0.757 -0.818      49.8730536774  232.8773361548  164.73912     0.01665   0.02093   0.01841    0.00188  0.00138  0.00608  0.103 -0.191 -0.050 repro
 20101027 120000 55496.5000 -2485778.25541 -3284087.09654  4853826.87716  0.00299  0.00360  0.00460  0.817 -0.755 -0.816      49.8730536912  232.8773361541  164.72604     0.01818   0.02088   0.00534    0.00191  0.00139  0.00612  0.098 -0.186 -0.043 repro
 20101028 120000 55497.5000 -2485778.25588 -3284087.09815  4853826.87804  0.00319  0.00376  0.00499  0.816 -0.750 -0.807      49.8730536855  232.8773361624  164.72772     0.01755   0.02147   0.00702    0.00206  0.00148  0.00654  0.107 -0.132 -0.081 repro
 20101029 120000 55498.5000 -2485778.26260 -3284087.10142  4853826.88483  0.00327  0.00386  0.00510  0.818 -0.752 -0.808      49.8730536791  232.8773361152  164.73721     0.01683   0.01810   0.01650    0.00211  0.00151  0.00670  0.108 -0.140 -0.084 repro
 20101030 120000 55499.5000 -2485778.26063 -3284087.10021  4853826.88385  0.00326  0.00390  0.00499  0.824 -0.752 -0.820      49.8730536882  232.8773361270  164.73507     0.01785   0.01894   0.01437    0.00207  0.00149  0.00665  0.133 -0.192 -0.053 repro
 20101031 120000 55500.5000 -2485778.25808 -3284087.09979  4853826.88025  0.00333  0.00395  0.00519  0.820 -0.755 -0.821      49.8730536802  232.8773361518  164.73111     0.01696   0.02071   0.01041    0.00210  0.00153  0.00685  0.127 -0.153 -0.064 repro
 20101101 120000 55501.5000 -2485778.26158 -3284087.10311  4853826.88399  0.00353  0.00417  0.00550  0.827 -0.762 -0.824      49.8730536692  232.8773361408  164.73704     0.01573   0.01993   0.01633    0.00221  0.00159  0.00726  0.131 -0.154 -0.075 repro
 20101102 120000 55502.5000 -2485778.25591 -3284087.09645  4853826.87649  0.00328  0.00390  0.00506  0.824 -0.762 -0.818      49.8730536857  232.8773361477  164.72568     0.01758   0.02043   0.00497    0.00207  0.00149  0.00671  0.108 -0.173 -0.072 repro
 20101103 120000 55503.5000 -2485778.25221 -3284087.09407  4853826.87500  0.00308  0.00369  0.00473  0.823 -0.760 -0.818      49.8730537055  232.8773361687  164.72187     0.01978   0.02194   0.00117    0.00195  0.00141  0.00629  0.101 -0.188 -0.058 repro
 20101104 120000 55504.5000 -2485778.26049 -3284087.10162  4853826.88457  0.00365  0.00435  0.00566  0.827 -0.761 -0.819      49.8730536852  232.8773361404  164.73629     0.01752   0.01990   0.01559    0.00231  0.00165  0.00750  0.112 -0.169 -0.069 repro
 20101105 120000 55505.5000 -2485778.25984 -3284087.10070  4853826.88268  0.00323  0.00377  0.00504  0.817 -0.751 -0.808      49.8730536820  232.8773361398  164.73412     0.01716   0.01986   0.01342    0.00207  0.00150  0.00660  0.118 -0.128 -0.094 repro
 20101106 120000 55506.5000 -2485778.26035 -3284087.09754  4853826.88206  0.00331  0.00386  0.00520  0.813 -0.747 -0.805      49.8730536936  232.8773361076  164.73222     0.01845   0.01755   0.01152    0.00214  0.00155  0.00678  0.116 -0.109 -0.096 repro
 20101107 120000 55507.5000 -2485778.26106 -3284087.10385  4853826.88593  0.00340  0.00404  0.00523  0.823 -0.760 -0.819      49.8730536785  232.8773361528  164.73870     0.01677   0.02079   0.01800    0.00214  0.00155  0.00694  0.113 -0.180 -0.070 repro
 20101108 120000 55508.5000 -2485778.25713 -3284087.09770  4853826.87821  0.00334  0.00397  0.00508  0.823 -0.762 -0.820      49.8730536838  232.8773361447  164.72811     0.01736   0.02021   0.00740    0.00209  0.00152  0.00678  0.113 -0.197 -0.071 repro
 20101109 120000 55509.5000 -2485778.25803 -3284087.09707  4853826.87801  0.00328  0.00380  0.00502  0.821 -0.759 -0.814      49.8730536824  232.8773361295  164.72799     0.01720   0.01911   0.00728    0.00206  0.00150  0.00663  0.126 -0.157 -0.110 repro
 20101110 120000 55510.5000 -2485778.25531 -3284087.09661  4853826.87579  0.00298  0.00352  0.00450  0.812 -0.754 -0.817      49.8730536833  232.8773361557  164.72499     0.01730   0.02100   0.00429    0.00187  0.00140  0.00600  0.117 -0.196 -0.070 repro
 20101111 120000 55511.5000 -2485778.25607 -3284087.09581  4853826.87629  0.00342  0.00403  0.00522  0.820 -0.759 -0.819      49.8730536874  232.8773361406  164.72526     0.01776   0.01991   0.00455    0.00214  0.00157  0.00694  0.121 -0.182 -0.082 repro
 20101112 120000 55512.5000 -2485778.25561 -3284087.09648  4853826.87665  0.00324  0.00387  0.00498  0.817 -0.758 -0.820      49.8730536878  232.8773361513  164.72570     0.01780   0.02068   0.00499    0.00204  0.00151  0.00662  0.108 -0.182 -0.056 repro
 20101113 120000 55513.5000 -2485778.25535 -3284087.09570  4853826.87613  0.00328  0.00390  0.00499  0.818 -0.757 -0.819      49.8730536901  232.8773361477  164.72480     0.01806   0.02042   0.00409    0.00206  0.00152  0.00666  0.116 -0.195 -0.063 repro
 20101114 120000 55514.5000 -2485778.25642 -3284087.09731  4853826.87855  0.00323  0.00383  0.00494  0.815 -0.752 -0.818      49.8730536909  232.8773361493  164.72790     0.01814   0.02054   0.00719    0.00204  0.00151  0.00656  0.127 -0.179 -0.066 repro
 20101115 120000 55515.5000 -2485778.25897 -3284087.09839  4853826.87978  0.00322  0.00380  0.00502  0.815 -0.745 -0.805      49.8730536815  232.8773361301  164.73038     0.01710   0.01916   0.00967    0.00210  0.00150  0.00658  0.109 -0.136 -0.074 repro
 20101116 120000 55516.5000 -2485778.26045 -3284087.10020  4853826.88251  0.00333  0.00393  0.00514  0.815 -0.749 -0.806      49.8730536812  232.8773361289  164.73398     0.01707   0.01907   0.01327    0.00216  0.00155  0.00677  0.105 -0.154 -0.078 repro
 20101117 120000 55517.5000 -2485778.25562 -3284087.09551  4853826.87465  0.00364  0.00434  0.00559  0.820 -0.757 -0.816      49.8730536814  232.8773361430  164.72367     0.01710   0.02009   0.00297    0.00231  0.00168  0.00743  0.106 -0.182 -0.061 repro
 20101118 120000 55518.5000 -2485778.25782 -3284087.09731  4853826.87925  0.00315  0.00381  0.00487  0.811 -0.745 -0.815      49.8730536890  232.8773361338  164.72897     0.01795   0.01942   0.00827    0.00204  0.00150  0.00647  0.113 -0.178 -0.029 repro
 20101119 120000 55519.5000 -2485778.25559 -3284087.09465  4853826.87560  0.00322  0.00381  0.00483  0.810 -0.750 -0.817      49.8730536918  232.8773361362  164.72394     0.01825   0.01960   0.00324    0.00203  0.00152  0.00646  0.126 -0.205 -0.063 repro
 20101120 120000 55520.5000 -2485778.25751 -3284087.09651  4853826.87759  0.00298  0.00356  0.00457  0.813 -0.750 -0.816      49.8730536852  232.8773361305  164.72718     0.01751   0.01919   0.00647    0.00190  0.00140  0.00607  0.116 -0.182 -0.049 repro
 20101121 120000 55521.5000 -2485778.25809 -3284087.09842  4853826.87777  0.00310  0.00367  0.00484  0.812 -0.750 -0.809      49.8730536733  232.8773361402  164.72851     0.01619   0.01988   0.00781    0.00200  0.00146  0.00635  0.105 -0.140 -0.068 repro
 20101122 120000 55522.5000 -2485778.25863 -3284087.09877  4853826.88015  0.00317  0.00371  0.00493  0.808 -0.746 -0.809      49.8730536829  232.8773361370  164.73072     0.01727   0.01966   0.01002    0.00203  0.00150  0.00646  0.124 -0.131 -0.084 repro
 20101123 120000 55523.5000 -2485778.25942 -3284087.10242  4853826.88256  0.00308  0.00366  0.00472  0.817 -0.751 -0.813      49.8730536736  232.8773361589  164.73475     0.01623   0.02123   0.01405    0.00197  0.00143  0.00627  0.117 -0.177 -0.065 repro
 20101124 120000 55524.5000 -2485778.25889 -3284087.10058  4853826.88305  0.00292  0.00345  0.00449  0.810 -0.742 -0.813      49.8730536888  232.8773361494  164.73398     0.01791   0.02054   0.01327    0.00187  0.00138  0.00593  0.135 -0.160 -0.060 repro
 20101125 120000 55525.5000 -2485778.25872 -3284087.09905  4853826.87899  0.00316  0.00374  0.00485  0.816 -0.747 -0.812      49.8730536743  232.8773361384  164.73002     0.01630   0.01976   0.00931    0.00203  0.00147  0.00642  0.123 -0.167 -0.064 repro
 20101126 120000 55526.5000 -2485778.26122 -3284087.10330  4853826.88414  0.00320  0.00382  0.00490  0.813 -0.743 -0.812      49.8730536705  232.8773361464  164.73712     0.01588   0.02033   0.01641    0.00207  0.00150  0.00650  0.125 -0.180 -0.053 repro
 20101127 120000 55527.5000 -2485778.25891 -3284087.09961  4853826.88207  0.00305  0.00364  0.00470  0.814 -0.743 -0.808      49.8730536883  232.8773361410  164.73273     0.01786   0.01994   0.01203    0.00199  0.00143  0.00621  0.113 -0.166 -0.052 repro
 20101128 120000 55528.5000 -2485778.25976 -3284087.10132  4853826.88164  0.00298  0.00354  0.00462  0.809 -0.739 -0.803      49.8730536729  232.8773361460  164.73361     0.01615   0.02030   0.01291    0.00196  0.00141  0.00608  0.112 -0.147 -0.061 repro
 20101129 120000 55529.5000 -2485778.25623 -3284087.09791  4853826.88081  0.00303  0.00361  0.00465  0.813 -0.743 -0.814      49.8730537015  232.8773361564  164.72986     0.01932   0.02105   0.00915    0.00195  0.00142  0.00616  0.130 -0.173 -0.049 repro
 20101130 120000 55530.5000 -2485778.25600 -3284087.09681  4853826.87468  0.00357  0.00427  0.00548  0.815 -0.744 -0.806      49.8730536729  232.8773361498  164.72451     0.01615   0.02057   0.00381    0.00234  0.00167  0.00726  0.107 -0.177 -0.054 repro
 20101201 120000 55531.5000 -2485778.25722 -3284087.09705  4853826.87653  0.00322  0.00389  0.00487  0.815 -0.751 -0.810      49.8730536773  232.8773361383  164.72652     0.01663   0.01975   0.00582    0.00209  0.00151  0.00652  0.088 -0.216 -0.040 repro
 20101202 120000 55532.5000 -2485778.25698 -3284087.09704  4853826.87720  0.00318  0.00372  0.00490  0.814 -0.739 -0.803      49.8730536821  232.8773361408  164.72694     0.01718   0.01993   0.00623    0.00208  0.00148  0.00643  0.132 -0.143 -0.085 repro
 20101203 120000 55533.5000 -2485778.25049 -3284087.09160  4853826.86876  0.00319  0.00385  0.00481  0.826 -0.757 -0.813      49.8730536900  232.8773361672  164.71516     0.01805   0.02182  -0.00554    0.00206  0.00145  0.00646  0.094 -0.223 -0.048 repro
 20101204 120000 55534.5000 -2485778.25168 -3284087.09288  4853826.86995  0.00304  0.00356  0.00465  0.817 -0.741 -0.804      49.8730536849  232.8773361648  164.71720     0.01749   0.02164  -0.00351    0.00198  0.00141  0.00614  0.129 -0.157 -0.080 repro
 20101205 120000 55535.5000 -2485778.25384 -3284087.09461  4853826.87376  0.00313  0.00375  0.00474  0.821 -0.747 -0.810      49.8730536887  232.8773361553  164.72184     0.01789   0.02097   0.00113    0.00203  0.00144  0.00633  0.111 -0.204 -0.050 repro
 20101206 120000 55536.5000 -2485778.25266 -3284087.09381  4853826.87462  0.00310  0.00363  0.00479  0.815 -0.736 -0.798      49.8730537029  232.8773361617  164.72163     0.01948   0.02142   0.00092    0.00205  0.00144  0.00628  0.124 -0.138 -0.085 repro
 20101207 120000 55537.5000 -2485778.25903 -3284087.10189  4853826.88188  0.00376  0.00440  0.00581  0.824 -0.748 -0.806      49.8730536742  232.8773361588  164.73381     0.01629   0.02122   0.01310    0.00244  0.00171  0.00764  0.125 -0.145 -0.091 repro
 20101208 120000 55538.5000 -2485778.25983 -3284087.10104  4853826.88009  0.00337  0.00400  0.00520  0.817 -0.739 -0.809      49.8730536652  232.8773361427  164.73231     0.01529   0.02007   0.01161    0.00220  0.00156  0.00686  0.137 -0.160 -0.056 repro
 20101209 120000 55539.5000 -2485778.25869 -3284087.09896  4853826.87866  0.00339  0.00398  0.00515  0.825 -0.751 -0.811      49.8730536730  232.8773361380  164.72970     0.01616   0.01973   0.00900    0.00218  0.00154  0.00684  0.131 -0.182 -0.086 repro
 20101210 120000 55540.5000 -2485778.25732 -3284087.10035  4853826.87925  0.00309  0.00367  0.00474  0.820 -0.749 -0.810      49.8730536745  232.8773361648  164.73034     0.01633   0.02165   0.00963    0.00200  0.00142  0.00628  0.116 -0.175 -0.067 repro
 20101211 120000 55541.5000 -2485778.25563 -3284087.09715  4853826.87720  0.00307  0.00363  0.00464  0.826 -0.751 -0.813      49.8730536872  232.8773361567  164.72648     0.01774   0.02107   0.00577    0.00197  0.00139  0.00619  0.133 -0.196 -0.077 repro
 20101212 120000 55542.5000 -2485778.25851 -3284087.09940  4853826.87775  0.00334  0.00388  0.00509  0.817 -0.745 -0.804      49.8730536661  232.8773361437  164.72917     0.01539   0.02013   0.00846    0.00216  0.00155  0.00672  0.127 -0.158 -0.101 repro
 20101213 120000 55543.5000 -2485778.25889 -3284087.10024  4853826.87987  0.00328  0.00392  0.00492  0.831 -0.758 -0.815      49.8730536722  232.8773361465  164.73137     0.01607   0.02034   0.01066    0.00210  0.00147  0.00662  0.113 -0.223 -0.066 repro
 20101214 120000 55544.5000 -2485778.26149 -3284087.10319  4853826.88167  0.00338  0.00395  0.00523  0.814 -0.741 -0.801      49.8730536557  232.8773361424  164.73527     0.01423   0.02005   0.01457    0.00221  0.00158  0.00686  0.122 -0.133 -0.092 repro
 20101215 120000 55545.5000 -2485778.25944 -3284087.10233  4853826.88157  0.00337  0.00390  0.00516  0.813 -0.750 -0.805      49.8730536683  232.8773361580  164.73395     0.01564   0.02116   0.01325    0.00216  0.00157  0.00679  0.117 -0.144 -0.108 repro
 20101216 120000 55546.5000 -2485778.25380 -3284087.09528  4853826.87375  0.00311  0.00356  0.00469  0.814 -0.743 -0.800      49.8730536850  232.8773361614  164.72216     0.01750   0.02140   0.00145    0.00200  0.00145  0.00618  0.134 -0.154 -0.123 repro
 20101217 120000 55547.5000 -2485778.25428 -3284087.09502  4853826.87486  0.00306  0.00352  0.00452  0.819 -0.744 -0.813      49.8730536909  232.8773361538  164.72306     0.01815   0.02086   0.00236    0.00194  0.00140  0.00604  0.168 -0.200 -0.106 repro
 20101218 120000 55548.5000 -2485778.25223 -3284087.09431  4853826.87254  0.00326  0.00384  0.00484  0.828 -0.759 -0.813      49.8730536899  232.8773361707  164.72013     0.01803   0.02207  -0.00058    0.00207  0.00147  0.00651  0.120 -0.225 -0.093 repro
 20101219 120000 55549.5000 -2485778.25502 -3284087.09619  4853826.87548  0.00335  0.00392  0.00499  0.829 -0.760 -0.814      49.8730536850  232.8773361554  164.72443     0.01749   0.02098   0.00372    0.00212  0.00150  0.00669  0.127 -0.216 -0.105 repro
 20101220 120000 55550.5000 -2485778.25753 -3284087.10177  4853826.87971  0.00310  0.00358  0.00466  0.821 -0.745 -0.807      49.8730536685  232.8773361745  164.73150     0.01566   0.02234   0.01080    0.00199  0.00142  0.00618  0.147 -0.176 -0.111 repro
