*YYYYMMDD HHMMSS JJJJJ.JJJJ         X             Y             Z            Sx        Sy       Sz     Rxy   Rxz    Ryz            NLat         Elong         Height         dN        dE        dU         Sn       Se       Su      Rne    Rnu    Reu  Soln
 20130401 120000 56383.5000 -2735813.23547 -4013142.28279  4121159.20879  0.00273  0.00368  0.00366  0.826 -0.765 -0.830      40.5047879447  235.7172180004  608.22014     0.06499  -0.00017  -0.00770    0.00159  0.00129  0.00550  0.054 -0.083 -0.023 rern6
 20130402 120000 56384.5000 -2735813.23586 -4013142.28261  4121159.20885  0.00274  0.00368  0.00367  0.832 -0.771 -0.834      40.5047879446  235.7172179954  608.22024     0.06499  -0.00059  -0.00761    0.00158  0.00127  0.00552  0.060 -0.081 -0.033 rern6
 20130403 120000 56385.5000 -2735813.23855 -4013142.28633  4121159.21121  0.00281  0.00377  0.00373  0.826 -0.771 -0.830      40.5047879339  235.7172179938  608.22526     0.06380  -0.00072  -0.00258    0.00162  0.00132  0.00563  0.041 -0.093 -0.032 rern6
 20130404 120000 56386.5000 -2735813.23780 -4013142.28388  4121159.21276  0.00582  0.00832  0.00826  0.810 -0.751 -0.846      40.5047879588  235.7172179849  608.22441     0.06658  -0.00148  -0.00344    0.00343  0.00293  0.01229  0.085 -0.044  0.096 rern6
 20130405 120000 56387.5000 -2735813.23601 -4013142.28176  4121159.21166  0.00277  0.00373  0.00369  0.831 -0.768 -0.831      40.5047879674  235.7172179882  608.22159     0.06754  -0.00119  -0.00625    0.00160  0.00129  0.00557  0.057 -0.098 -0.029 rern6
 20130406 120000 56388.5000 -2735813.23655 -4013142.28350  4121159.21267  0.00304  0.00408  0.00403  0.832 -0.768 -0.830      40.5047879642  235.7172179945  608.22357     0.06717  -0.00066  -0.00427    0.00176  0.00141  0.00609  0.057 -0.099 -0.031 rern6
 20130407 120000 56389.5000 -2735813.23911 -4013142.28688  4121159.21363  0.00288  0.00386  0.00385  0.831 -0.768 -0.829      40.5047879459  235.7172179920  608.22742     0.06515  -0.00087  -0.00043    0.00167  0.00134  0.00578  0.056 -0.084 -0.039 rern6
 20130408 120000 56390.5000 -2735813.24083 -4013142.28904  4121159.21276  0.00301  0.00404  0.00401  0.832 -0.769 -0.828      40.5047879239  235.7172179897  608.22894     0.06269  -0.00108   0.00110    0.00175  0.00140  0.00604  0.050 -0.095 -0.038 rern6
 20130409 120000 56391.5000 -2735813.23636 -4013142.28364  4121159.21169  0.00283  0.00378  0.00375  0.830 -0.769 -0.831      40.5047879574  235.7172179973  608.22294     0.06642  -0.00042  -0.00490    0.00163  0.00132  0.00565  0.057 -0.092 -0.043 rern6
 20130410 120000 56392.5000 -2735813.23727 -4013142.28549  4121159.20846  0.00424  0.00568  0.00565  0.786 -0.737 -0.804      40.5047879234  235.7172180007  608.22240     0.06263  -0.00014  -0.00545    0.00259  0.00221  0.00840  0.026 -0.071 -0.014 rern6
 20130411 120000 56393.5000 -2735813.23804 -4013142.28519  4121159.21062  0.00287  0.00388  0.00385  0.824 -0.765 -0.831      40.5047879371  235.7172179913  608.22394     0.06416  -0.00094  -0.00390    0.00166  0.00136  0.00579  0.051 -0.083 -0.014 rern6
 20130412 120000 56394.5000 -2735813.23907 -4013142.28655  4121159.21047  0.00270  0.00367  0.00368  0.818 -0.765 -0.831      40.5047879261  235.7172179902  608.22513     0.06293  -0.00102  -0.00270    0.00158  0.00131  0.00549  0.042 -0.059 -0.004 rern6
 20130413 120000 56395.5000 -2735813.23838 -4013142.28545  4121159.21343  0.00279  0.00378  0.00374  0.823 -0.761 -0.829      40.5047879539  235.7172179897  608.22607     0.06603  -0.00107  -0.00177    0.00163  0.00133  0.00563  0.059 -0.088 -0.011 rern6
 20130414 120000 56396.5000 -2735813.23992 -4013142.28796  4121159.21506  0.00290  0.00394  0.00388  0.821 -0.764 -0.832      40.5047879479  235.7172179914  608.22937     0.06536  -0.00093   0.00153    0.00168  0.00139  0.00585  0.050 -0.093 -0.006 rern6
 20130415 120000 56397.5000 -2735813.23890 -4013142.28462  4121159.20968  0.00401  0.00547  0.00536  0.789 -0.748 -0.830      40.5047879306  235.7172179791  608.22334     0.06343  -0.00197  -0.00450    0.00231  0.00209  0.00807  0.051 -0.088  0.022 rern6
 20130416 120000 56398.5000 -2735813.23839 -4013142.28573  4121159.21101  0.00280  0.00374  0.00368  0.824 -0.767 -0.830      40.5047879360  235.7172179914  608.22468     0.06403  -0.00092  -0.00316    0.00160  0.00133  0.00557  0.054 -0.107 -0.037 rern6
 20130417 120000 56399.5000 -2735813.23374 -4013142.28084  4121159.20735  0.00282  0.00381  0.00376  0.818 -0.763 -0.831      40.5047879499  235.7172180042  608.21725     0.06558   0.00016  -0.01060    0.00163  0.00136  0.00567  0.054 -0.090 -0.016 rern6
 20130418 120000 56400.5000 -2735813.23551 -4013142.28231  4121159.20991  0.00266  0.00357  0.00351  0.824 -0.767 -0.834      40.5047879545  235.7172179968  608.22058     0.06609  -0.00047  -0.00726    0.00152  0.00126  0.00532  0.062 -0.106 -0.028 rern6
 20130419 120000 56401.5000 -2735813.23636 -4013142.28294  4121159.20892  0.00274  0.00370  0.00362  0.822 -0.768 -0.834      40.5047879418  235.7172179927  608.22070     0.06469  -0.00082  -0.00714    0.00156  0.00131  0.00550  0.052 -0.110 -0.018 rern6
 20130420 120000 56402.5000 -2735813.23677 -4013142.28504  4121159.21030  0.00379  0.00533  0.00532  0.767 -0.730 -0.829      40.5047879398  235.7172180026  608.22309     0.06446   0.00002  -0.00475    0.00227  0.00210  0.00784  0.054 -0.026  0.084 rern6
 20130421 120000 56403.5000 -2735813.23596 -4013142.28234  4121159.20853  0.00410  0.00572  0.00564  0.724 -0.687 -0.795      40.5047879434  235.7172179926  608.21990     0.06486  -0.00083  -0.00794    0.00264  0.00246  0.00827  0.036 -0.038  0.089 rern6
 20130422 120000 56404.5000 -2735813.23648 -4013142.28402  4121159.20928  0.00398  0.00550  0.00546  0.735 -0.691 -0.799      40.5047879387  235.7172179987  608.22167     0.06434  -0.00031  -0.00618    0.00254  0.00233  0.00801  0.053 -0.036  0.074 rern6
 20130423 120000 56405.5000 -2735813.23634 -4013142.28285  4121159.20977  0.00254  0.00345  0.00341  0.816 -0.764 -0.832      40.5047879481  235.7172179923  608.22119     0.06539  -0.00085  -0.00665    0.00147  0.00123  0.00513  0.047 -0.084 -0.002 rern6
 20130424 120000 56406.5000 -2735813.23825 -4013142.28257  4121159.21250  0.00380  0.00515  0.00519  0.741 -0.700 -0.796      40.5047879619  235.7172179718  608.22361     0.06692  -0.00259  -0.00424    0.00241  0.00219  0.00757  0.043 -0.025  0.038 rern6
 20130425 120000 56407.5000 -2735813.23929 -4013142.28635  4121159.21397  0.00252  0.00341  0.00335  0.821 -0.767 -0.833      40.5047879503  235.7172179867  608.22738     0.06563  -0.00132  -0.00046    0.00144  0.00121  0.00506  0.049 -0.101 -0.014 rern6
 20130426 120000 56408.5000 -2735813.23779 -4013142.28454  4121159.21234  0.00255  0.00345  0.00342  0.819 -0.765 -0.830      40.5047879528  235.7172179893  608.22454     0.06591  -0.00110  -0.00330    0.00148  0.00123  0.00513  0.047 -0.084 -0.016 rern6
 20130427 120000 56409.5000 -2735813.23672 -4013142.28358  4121159.21115  0.00253  0.00341  0.00337  0.823 -0.767 -0.828      40.5047879528  235.7172179935  608.22271     0.06591  -0.00076  -0.00514    0.00147  0.00120  0.00508  0.039 -0.094 -0.023 rern6
 20130428 120000 56410.5000 -2735813.23898 -4013142.28629  4121159.21347  0.00272  0.00368  0.00361  0.822 -0.767 -0.829      40.5047879482  235.7172179894  608.22688     0.06539  -0.00110  -0.00096    0.00157  0.00130  0.00546  0.040 -0.106 -0.019 rern6
 20130429 120000 56411.5000 -2735813.23566 -4013142.28179  4121159.20861  0.00290  0.00389  0.00382  0.828 -0.770 -0.834      40.5047879476  235.7172179918  608.21948     0.06533  -0.00089  -0.00836    0.00165  0.00136  0.00579  0.059 -0.111 -0.031 rern6
 20130430 120000 56412.5000 -2735813.23764 -4013142.28312  4121159.21521  0.00281  0.00379  0.00374  0.829 -0.770 -0.833      40.5047879799  235.7172179814  608.22545     0.06891  -0.00177  -0.00239    0.00162  0.00131  0.00565  0.055 -0.096 -0.026 rern6
 20130501 120000 56413.5000 -2735813.23653 -4013142.28328  4121159.21037  0.00265  0.00355  0.00347  0.830 -0.767 -0.830      40.5047879495  235.7172179933  608.22193     0.06555  -0.00077  -0.00591    0.00152  0.00123  0.00527  0.061 -0.117 -0.035 rern6
 20130502 120000 56414.5000 -2735813.23611 -4013142.28127  4121159.21005  0.00253  0.00337  0.00336  0.828 -0.767 -0.831      40.5047879584  235.7172179840  608.22028     0.06654  -0.00155  -0.00756    0.00145  0.00118  0.00505  0.061 -0.087 -0.042 rern6
 20130503 120000 56415.5000 -2735813.23666 -4013142.28166  4121159.20930  0.00256  0.00344  0.00337  0.827 -0.767 -0.833      40.5047879496  235.7172179812  608.22027     0.06555  -0.00179  -0.00757    0.00146  0.00120  0.00511  0.064 -0.114 -0.030 rern6
 20130504 120000 56416.5000 -2735813.23799 -4013142.28356  4121159.21161  0.00263  0.00351  0.00345  0.829 -0.766 -0.833      40.5047879519  235.7172179809  608.22354     0.06581  -0.00181  -0.00430    0.00150  0.00123  0.00523  0.071 -0.112 -0.037 rern6
 20130505 120000 56417.5000 -2735813.23892 -4013142.28319  4121159.21173  0.00310  0.00414  0.00409  0.834 -0.770 -0.830      40.5047879515  235.7172179693  608.22378     0.06575  -0.00279  -0.00406    0.00178  0.00143  0.00619  0.058 -0.104 -0.046 rern6
 20130506 120000 56418.5000 -2735813.23841 -4013142.28448  4121159.21351  0.00279  0.00372  0.00365  0.832 -0.768 -0.831      40.5047879591  235.7172179830  608.22553     0.06660  -0.00164  -0.00231    0.00160  0.00129  0.00554  0.066 -0.114 -0.046 rern6
 20130507 120000 56419.5000 -2735813.23930 -4013142.28605  4121159.21549  0.00256  0.00342  0.00340  0.832 -0.768 -0.833      40.5047879621  235.7172179847  608.22818     0.06694  -0.00150   0.00034    0.00147  0.00118  0.00512  0.070 -0.088 -0.043 rern6
 20130508 120000 56420.5000 -2735813.23745 -4013142.28278  4121159.21252  0.00252  0.00338  0.00334  0.831 -0.770 -0.831      40.5047879636  235.7172179810  608.22341     0.06712  -0.00181  -0.00444    0.00145  0.00117  0.00505  0.056 -0.098 -0.043 rern6
 20130509 120000 56421.5000 -2735813.23548 -4013142.28088  4121159.21047  0.00258  0.00346  0.00341  0.829 -0.767 -0.830      40.5047879653  235.7172179875  608.22004     0.06730  -0.00125  -0.00780    0.00149  0.00121  0.00515  0.060 -0.103 -0.034 rern6
 20130510 120000 56422.5000 -2735813.23800 -4013142.28408  4121159.21237  0.00276  0.00370  0.00364  0.836 -0.769 -0.829      40.5047879546  235.7172179843  608.22436     0.06610  -0.00153  -0.00348    0.00160  0.00126  0.00552  0.056 -0.109 -0.038 rern6
 20130511 120000 56423.5000 -2735813.23845 -4013142.28622  4121159.21374  0.00292  0.00388  0.00382  0.836 -0.772 -0.832      40.5047879521  235.7172179941  608.22679     0.06583  -0.00070  -0.00105    0.00167  0.00133  0.00580  0.065 -0.111 -0.056 rern6
 20130512 120000 56424.5000 -2735813.23864 -4013142.28530  4121159.21547  0.00309  0.00412  0.00405  0.836 -0.770 -0.832      40.5047879677  235.7172179861  608.22742     0.06757  -0.00137  -0.00043    0.00177  0.00142  0.00615  0.067 -0.119 -0.048 rern6
 20130513 120000 56425.5000 -2735813.23822 -4013142.28450  4121159.21576  0.00275  0.00368  0.00359  0.831 -0.766 -0.831      40.5047879750  235.7172179850  608.22693     0.06838  -0.00148  -0.00092    0.00158  0.00128  0.00546  0.067 -0.123 -0.035 rern6
 20130514 120000 56426.5000 -2735813.24042 -4013142.28705  4121159.21549  0.00302  0.00406  0.00395  0.830 -0.766 -0.829      40.5047879536  235.7172179804  608.22929     0.06599  -0.00186   0.00145    0.00175  0.00141  0.00601  0.056 -0.123 -0.031 rern6
 20130515 120000 56427.5000 -2735813.23854 -4013142.28497  4121159.21599  0.00291  0.00390  0.00379  0.831 -0.766 -0.827      40.5047879733  235.7172179849  608.22751     0.06818  -0.00148  -0.00034    0.00168  0.00135  0.00578  0.054 -0.129 -0.036 rern6
 20130516 120000 56428.5000 -2735813.23960 -4013142.28489  4121159.21538  0.00278  0.00372  0.00361  0.831 -0.765 -0.832      40.5047879660  235.7172179740  608.22751     0.06737  -0.00239  -0.00033    0.00159  0.00129  0.00551  0.075 -0.130 -0.035 rern6
 20130517 120000 56429.5000 -2735813.23888 -4013142.28377  4121159.21455  0.00265  0.00354  0.00346  0.829 -0.763 -0.831      40.5047879681  235.7172179736  608.22596     0.06761  -0.00243  -0.00188    0.00152  0.00124  0.00526  0.076 -0.121 -0.036 rern6
 20130518 120000 56430.5000 -2735813.23794 -4013142.28415  4121159.21334  0.00268  0.00361  0.00351  0.830 -0.763 -0.831      40.5047879610  235.7172179853  608.22501     0.06682  -0.00144  -0.00283    0.00155  0.00125  0.00535  0.072 -0.127 -0.026 rern6
 20130519 120000 56431.5000 -2735813.23613 -4013142.28417  4121159.21213  0.00274  0.00367  0.00357  0.830 -0.763 -0.832      40.5047879586  235.7172180031  608.22346     0.06656   0.00006  -0.00438    0.00157  0.00128  0.00544  0.080 -0.128 -0.037 rern6
 20130520 120000 56432.5000 -2735813.23719 -4013142.28270  4121159.21163  0.00270  0.00362  0.00352  0.831 -0.766 -0.831      40.5047879588  235.7172179830  608.22267     0.06658  -0.00164  -0.00517    0.00155  0.00125  0.00536  0.070 -0.130 -0.034 rern6
 20130521 120000 56433.5000 -2735813.23773 -4013142.28198  4121159.21226  0.00292  0.00391  0.00382  0.831 -0.764 -0.834      40.5047879648  235.7172179729  608.22286     0.06725  -0.00249  -0.00499    0.00167  0.00136  0.00581  0.082 -0.123 -0.035 rern6
 20130522 120000 56434.5000 -2735813.23810 -4013142.28263  4121159.21367  0.00262  0.00354  0.00345  0.827 -0.763 -0.830      40.5047879701  235.7172179736  608.22434     0.06784  -0.00243  -0.00350    0.00152  0.00123  0.00524  0.062 -0.119 -0.021 rern6
 20130523 120000 56435.5000 -2735813.23849 -4013142.28556  4121159.21534  0.00262  0.00353  0.00345  0.829 -0.763 -0.833      40.5047879661  235.7172179893  608.22743     0.06739  -0.00110  -0.00041    0.00151  0.00123  0.00524  0.076 -0.117 -0.021 rern6
 20130524 120000 56436.5000 -2735813.23882 -4013142.28417  4121159.21313  0.00266  0.00360  0.00352  0.830 -0.764 -0.832      40.5047879566  235.7172179769  608.22526     0.06633  -0.00216  -0.00258    0.00154  0.00124  0.00534  0.066 -0.116 -0.012 rern6
 20130525 120000 56437.5000 -2735813.23940 -4013142.28544  4121159.21543  0.00249  0.00338  0.00330  0.826 -0.762 -0.831      40.5047879643  235.7172179797  608.22781     0.06719  -0.00192  -0.00004    0.00145  0.00118  0.00500  0.063 -0.111 -0.012 rern6
 20130526 120000 56438.5000 -2735813.23677 -4013142.28151  4121159.21244  0.00267  0.00357  0.00348  0.832 -0.766 -0.834      40.5047879715  235.7172179792  608.22227     0.06799  -0.00196  -0.00558    0.00152  0.00124  0.00531  0.082 -0.133 -0.038 rern6
 20130527 120000 56439.5000 -2735813.23610 -4013142.28144  4121159.21345  0.00308  0.00409  0.00401  0.835 -0.768 -0.832      40.5047879810  235.7172179852  608.22259     0.06904  -0.00145  -0.00525    0.00176  0.00141  0.00610  0.079 -0.120 -0.053 rern6
 20130528 120000 56440.5000 -2735813.23923 -4013142.28580  4121159.21796  0.00323  0.00429  0.00419  0.833 -0.765 -0.833      40.5047879805  235.7172179837  608.22960     0.06899  -0.00158   0.00176    0.00184  0.00149  0.00639  0.086 -0.128 -0.045 rern6
 20130529 120000 56441.5000 -2735813.23704 -4013142.28163  4121159.21417  0.00307  0.00413  0.00401  0.827 -0.761 -0.832      40.5047879819  235.7172179773  608.22358     0.06914  -0.00212  -0.00426    0.00177  0.00144  0.00612  0.077 -0.128 -0.023 rern6
 20130530 120000 56442.5000 -2735813.23836 -4013142.28548  4121159.21500  0.00268  0.00360  0.00351  0.827 -0.760 -0.834      40.5047879646  235.7172179901  608.22711     0.06722  -0.00104  -0.00074    0.00154  0.00126  0.00534  0.085 -0.120 -0.022 rern6
 20130531 120000 56443.5000 -2735813.24082 -4013142.29053  4121159.22044  0.00275  0.00371  0.00360  0.826 -0.760 -0.830      40.5047879693  235.7172179996  608.23486     0.06775  -0.00023   0.00702    0.00159  0.00130  0.00549  0.074 -0.129 -0.019 rern6
 20130601 120000 56444.5000 -2735813.23681 -4013142.28245  4121159.21187  0.00303  0.00406  0.00398  0.830 -0.760 -0.831      40.5047879629  235.7172179850  608.22250     0.06703  -0.00147  -0.00534    0.00175  0.00141  0.00604  0.082 -0.117 -0.030 rern6
 20130602 120000 56445.5000 -2735813.23904 -4013142.28449  4121159.21760  0.00308  0.00410  0.00401  0.832 -0.761 -0.833      40.5047879850  235.7172179768  608.22846     0.06949  -0.00216   0.00062    0.00177  0.00142  0.00610  0.094 -0.124 -0.039 rern6
 20130603 120000 56446.5000 -2735813.23878 -4013142.28475  4121159.21654  0.00289  0.00387  0.00375  0.829 -0.763 -0.830      40.5047879773  235.7172179811  608.22782     0.06863  -0.00180  -0.00002    0.00166  0.00135  0.00573  0.072 -0.135 -0.033 rern6
 20130604 120000 56447.5000 -2735813.23755 -4013142.28280  4121159.21486  0.00265  0.00354  0.00343  0.828 -0.763 -0.833      40.5047879793  235.7172179801  608.22498     0.06885  -0.00188  -0.00286    0.00151  0.00124  0.00524  0.083 -0.138 -0.036 rern6
 20130605 120000 56448.5000 -2735813.23785 -4013142.28190  4121159.21477  0.00254  0.00337  0.00329  0.818 -0.758 -0.835      40.5047879820  235.7172179713  608.22449     0.06916  -0.00263  -0.00336    0.00143  0.00122  0.00501  0.093 -0.121 -0.040 rern6
 20130606 120000 56449.5000 -2735813.23987 -4013142.28641  4121159.21776  0.00272  0.00364  0.00352  0.828 -0.763 -0.831      40.5047879740  235.7172179815  608.23013     0.06827  -0.00176   0.00229    0.00156  0.00127  0.00538  0.075 -0.135 -0.033 rern6
 20130607 120000 56450.5000 -2735813.24100 -4013142.28730  4121159.22004  0.00304  0.00404  0.00393  0.833 -0.766 -0.832      40.5047879816  235.7172179764  608.23265     0.06911  -0.00219   0.00481    0.00173  0.00140  0.00600  0.082 -0.135 -0.049 rern6
 20130608 120000 56451.5000 -2735813.24103 -4013142.28758  4121159.22080  0.00273  0.00367  0.00355  0.828 -0.763 -0.834      40.5047879854  235.7172179779  608.23334     0.06953  -0.00206   0.00549    0.00156  0.00128  0.00543  0.080 -0.136 -0.025 rern6
 20130609 120000 56452.5000 -2735813.24177 -4013142.28934  4121159.22065  0.00254  0.00343  0.00333  0.823 -0.761 -0.833      40.5047879734  235.7172179824  608.23466     0.06820  -0.00168   0.00682    0.00146  0.00121  0.00508  0.071 -0.127 -0.015 rern6
 20130610 120000 56453.5000 -2735813.23726 -4013142.28214  4121159.21528  0.00255  0.00340  0.00333  0.828 -0.762 -0.834      40.5047879863  235.7172179786  608.22472     0.06963  -0.00201  -0.00313    0.00146  0.00120  0.00506  0.088 -0.119 -0.039 rern6
 20130611 120000 56454.5000 -2735813.23747 -4013142.28290  4121159.21453  0.00264  0.00355  0.00342  0.833 -0.763 -0.833      40.5047879768  235.7172179816  608.22480     0.06858  -0.00176  -0.00305    0.00151  0.00122  0.00525  0.081 -0.144 -0.024 rern6
 20130612 120000 56455.5000 -2735813.23698 -4013142.28396  4121159.21252  0.00269  0.00361  0.00347  0.832 -0.761 -0.833      40.5047879595  235.7172179933  608.22395     0.06665  -0.00076  -0.00390    0.00154  0.00124  0.00533  0.088 -0.147 -0.026 rern6
 20130613 120000 56456.5000 -2735813.23722 -4013142.28248  4121159.21541  0.00283  0.00379  0.00367  0.821 -0.758 -0.834      40.5047879857  235.7172179813  608.22500     0.06956  -0.00179  -0.00285    0.00161  0.00135  0.00560  0.087 -0.135 -0.028 rern6
 20130614 120000 56457.5000 -2735813.23823 -4013142.28455  4121159.21854  0.00328  0.00437  0.00420  0.816 -0.753 -0.835      40.5047879937  235.7172179852  608.22876     0.07047  -0.00146   0.00092    0.00185  0.00159  0.00644  0.104 -0.147 -0.025 rern6
 20130615 120000 56458.5000 -2735813.23941 -4013142.28348  4121159.21744  0.00273  0.00362  0.00350  0.831 -0.763 -0.832      40.5047879875  235.7172179665  608.22788     0.06977  -0.00303   0.00004    0.00155  0.00127  0.00537  0.087 -0.146 -0.047 rern6
 20130616 120000 56459.5000 -2735813.23534 -4013142.27916  4121159.21319  0.00270  0.00361  0.00348  0.831 -0.762 -0.832      40.5047879927  235.7172179775  608.22067     0.07035  -0.00210  -0.00718    0.00154  0.00126  0.00534  0.085 -0.147 -0.036 rern6
 20130617 120000 56460.5000 -2735813.23733 -4013142.28140  4121159.21603  0.00251  0.00333  0.00324  0.830 -0.756 -0.832      40.5047879947  235.7172179729  608.22477     0.07058  -0.00249  -0.00307    0.00144  0.00117  0.00494  0.103 -0.138 -0.040 rern6
 20130618 120000 56461.5000 -2735813.23841 -4013142.28303  4121159.21794  0.00256  0.00342  0.00331  0.829 -0.760 -0.834      40.5047879964  235.7172179733  608.22750     0.07076  -0.00246  -0.00035    0.00146  0.00119  0.00506  0.093 -0.141 -0.030 rern6
 20130619 120000 56462.5000 -2735813.23859 -4013142.28255  4121159.21689  0.00263  0.00352  0.00340  0.831 -0.759 -0.832      40.5047879910  235.7172179683  608.22659     0.07015  -0.00288  -0.00125    0.00151  0.00122  0.00520  0.092 -0.142 -0.034 rern6
 20130620 120000 56463.5000 -2735813.23871 -4013142.28302  4121159.21676  0.00258  0.00343  0.00332  0.830 -0.762 -0.835      40.5047879874  235.7172179703  608.22686     0.06976  -0.00271  -0.00099    0.00146  0.00120  0.00509  0.095 -0.142 -0.042 rern6
 20130621 120000 56464.5000 -2735813.23972 -4013142.28466  4121159.21635  0.00269  0.00361  0.00348  0.831 -0.764 -0.833      40.5047879734  235.7172179713  608.22805     0.06819  -0.00262   0.00021    0.00154  0.00125  0.00533  0.081 -0.146 -0.032 rern6
 20130622 120000 56465.5000 -2735813.23868 -4013142.28286  4121159.22024  0.00288  0.00385  0.00370  0.837 -0.767 -0.836      40.5047880121  235.7172179696  608.22900     0.07251  -0.00278   0.00116    0.00163  0.00131  0.00569  0.087 -0.156 -0.038 rern6
 20130623 120000 56466.5000 -2735813.23768 -4013142.27889  4121159.21509  0.00341  0.00456  0.00443  0.841 -0.770 -0.834      40.5047879993  235.7172179529  608.22273     0.07108  -0.00419  -0.00511    0.00195  0.00154  0.00678  0.082 -0.137 -0.046 rern6
 20130624 120000 56467.5000 -2735813.23842 -4013142.28128  4121159.21773  0.00290  0.00388  0.00379  0.837 -0.766 -0.837      40.5047880034  235.7172179616  608.22626     0.07154  -0.00345  -0.00158    0.00165  0.00132  0.00578  0.096 -0.128 -0.039 rern6
 20130625 120000 56468.5000 -2735813.23676 -4013142.28147  4121159.22989  0.00356  0.00477  0.00469  0.843 -0.772 -0.837      40.5047880912  235.7172179790  608.23357     0.08131  -0.00198   0.00573    0.00203  0.00160  0.00712  0.082 -0.118 -0.043 rern6
 20130626 120000 56469.5000 -2735813.23554 -4013142.27950  4121159.22013  0.00280  0.00375  0.00364  0.832 -0.766 -0.835      40.5047880379  235.7172179777  608.22547     0.07538  -0.00208  -0.00237    0.00159  0.00130  0.00556  0.084 -0.139 -0.035 rern6
 20130627 120000 56470.5000 -2735813.23796 -4013142.28236  4121159.21765  0.00272  0.00366  0.00352  0.834 -0.767 -0.837      40.5047879991  235.7172179732  608.22669     0.07107  -0.00246  -0.00115    0.00154  0.00125  0.00541  0.084 -0.150 -0.029 rern6
 20130628 120000 56471.5000 -2735813.23695 -4013142.28020  4121159.21573  0.00254  0.00338  0.00327  0.835 -0.769 -0.835      40.5047879997  235.7172179688  608.22366     0.07113  -0.00285  -0.00419    0.00144  0.00117  0.00502  0.082 -0.145 -0.047 rern6
 20130629 120000 56472.5000 -2735813.24046 -4013142.28684  4121159.22162  0.00299  0.00399  0.00384  0.838 -0.768 -0.830      40.5047879964  235.7172179786  608.23316     0.07076  -0.00201   0.00532    0.00171  0.00136  0.00590  0.074 -0.154 -0.050 rern6
 20130630 120000 56473.5000 -2735813.23848 -4013142.28042  4121159.21666  0.00282  0.00378  0.00366  0.836 -0.768 -0.832      40.5047880001  235.7172179552  608.22505     0.07116  -0.00398  -0.00279    0.00161  0.00129  0.00560  0.075 -0.140 -0.042 rern6
 20130701 120000 56474.5000 -2735813.24051 -4013142.28379  4121159.21824  0.00293  0.00393  0.00377  0.830 -0.768 -0.833      40.5047879879  235.7172179578  608.22907     0.06981  -0.00376   0.00123    0.00166  0.00137  0.00580  0.067 -0.153 -0.033 rern6
 20130702 120000 56475.5000 -2735813.23975 -4013142.28315  4121159.21961  0.00277  0.00372  0.00356  0.832 -0.770 -0.835      40.5047880028  235.7172179611  608.22923     0.07148  -0.00350   0.00139    0.00157  0.00129  0.00549  0.065 -0.158 -0.033 rern6
 20130703 120000 56476.5000 -2735813.23931 -4013142.28086  4121159.21682  0.00302  0.00406  0.00390  0.835 -0.771 -0.833      40.5047879963  235.7172179500  608.22579     0.07074  -0.00442  -0.00205    0.00172  0.00139  0.00599  0.066 -0.153 -0.038 rern6
 20130704 120000 56477.5000 -2735813.24089 -4013142.28480  4121159.22150  0.00312  0.00418  0.00404  0.836 -0.770 -0.834      40.5047880041  235.7172179609  608.23198     0.07161  -0.00351   0.00414    0.00178  0.00143  0.00619  0.069 -0.144 -0.036 rern6
 20130705 120000 56478.5000 -2735813.23900 -4013142.28366  4121159.21576  0.00283  0.00381  0.00365  0.831 -0.767 -0.833      40.5047879765  235.7172179717  608.22673     0.06854  -0.00259  -0.00111    0.00162  0.00132  0.00562  0.066 -0.154 -0.028 rern6
 20130706 120000 56479.5000 -2735813.24124 -4013142.28605  4121159.22080  0.00323  0.00433  0.00421  0.836 -0.770 -0.832      40.5047879921  235.7172179658  608.23247     0.07028  -0.00310   0.00462    0.00185  0.00148  0.00642  0.065 -0.134 -0.038 rern6
 20130707 120000 56480.5000 -2735813.23782 -4013142.27941  4121159.21434  0.00279  0.00375  0.00359  0.833 -0.769 -0.833      40.5047879912  235.7172179550  608.22263     0.07018  -0.00401  -0.00521    0.00159  0.00129  0.00553  0.068 -0.155 -0.034 rern6
 20130708 120000 56481.5000 -2735813.23835 -4013142.28240  4121159.21789  0.00300  0.00404  0.00387  0.835 -0.770 -0.833      40.5047879993  235.7172179697  608.22704     0.07108  -0.00276  -0.00080    0.00171  0.00138  0.00596  0.066 -0.153 -0.033 rern6
 20130709 120000 56482.5000 -2735813.24045 -4013142.28486  4121159.22196  0.00273  0.00367  0.00351  0.832 -0.767 -0.833      40.5047880083  235.7172179655  608.23213     0.07209  -0.00311   0.00429    0.00155  0.00126  0.00540  0.070 -0.155 -0.029 rern6
 20130710 120000 56483.5000 -2735813.24169 -4013142.28683  4121159.22328  0.00259  0.00347  0.00333  0.833 -0.768 -0.833      40.5047880038  235.7172179666  608.23476     0.07158  -0.00303   0.00691    0.00147  0.00120  0.00512  0.070 -0.158 -0.034 rern6
 20130711 120000 56484.5000 -2735813.24022 -4013142.28366  4121159.21931  0.00270  0.00364  0.00348  0.828 -0.763 -0.833      40.5047879968  235.7172179598  608.22956     0.07080  -0.00360   0.00171    0.00154  0.00127  0.00536  0.075 -0.157 -0.018 rern6
 20130712 120000 56485.5000 -2735813.23809 -4013142.28041  4121159.21736  0.00271  0.00363  0.00349  0.835 -0.769 -0.833      40.5047880061  235.7172179590  608.22534     0.07185  -0.00367  -0.00251    0.00154  0.00124  0.00536  0.070 -0.150 -0.039 rern6
