*YYYYMMDD,HHMMSS,JJJJJ.JJJJ,X,Y,Z,Sx,Sy,Sz,Rxy,Rxz,Ryz,NLat,Elong,Height,dN,dE,dU,Sn,Se,Su,Rne,Rnu,Reu,Soln
20080805,120000,54683.5,-2485778.277,-3284087.093,4853826.865,0.00372,0.00453,0.00548,0.843,-0.78,-0.821,49.87305355,232.8773359,164.72287,0.00284,0.00175,0.00216,0.00235,0.00162,0.00751,0.063,-0.288,-0.059,repro
20080806,120000,54684.5,-2485778.277,-3284087.092,4853826.863,0.00385,0.00478,0.00572,0.845,-0.779,-0.818,49.87305355,232.8773359,164.72104,0.00211,0.00096,0.00033,0.00249,0.00167,0.00784,0.039,-0.29,-0.028,repro
20080807,120000,54685.5,-2485778.276,-3284087.092,4853826.865,0.00381,0.00462,0.00569,0.835,-0.758,-0.811,49.87305356,232.8773359,164.72242,0.00413,0.00178,0.00171,0.00249,0.00169,0.00769,0.092,-0.242,-0.049,repro
20080808,120000,54686.5,-2485778.279,-3284087.093,4853826.871,0.00446,0.00548,0.00679,0.817,-0.769,-0.814,49.87305358,232.8773359,164.72838,0.00573,-0.00011,0.00768,0.00285,0.00209,0.00915,0.036,-0.229,-0.03,repro
20080809,120000,54687.5,-2485778.275,-3284087.091,4853826.867,0.00374,0.00457,0.00556,0.837,-0.766,-0.805,49.87305358,232.8773359,164.7231,0.00582,0.00234,0.0024,0.00246,0.00165,0.00755,0.048,-0.259,-0.05,repro
20080810,120000,54688.5,-2485778.277,-3284087.093,4853826.866,0.0037,0.00455,0.00552,0.841,-0.77,-0.807,49.87305355,232.8773359,164.7241,0.00297,0.0012,0.00339,0.00243,0.00162,0.0075,0.043,-0.264,-0.045,repro
20080811,120000,54689.5,-2485778.276,-3284087.09,4853826.863,0.00382,0.00466,0.00566,0.841,-0.767,-0.807,49.87305356,232.8773359,164.71968,0.00323,0.00114,-0.00102,0.00251,0.00167,0.0077,0.057,-0.267,-0.052,repro
20080812,120000,54690.5,-2485778.276,-3284087.094,4853826.868,0.00376,0.00461,0.00561,0.84,-0.767,-0.806,49.87305357,232.8773359,164.72532,0.00465,0.00297,0.00461,0.00248,0.00165,0.00761,0.049,-0.257,-0.048,repro
20080813,120000,54691.5,-2485778.278,-3284087.094,4853826.868,0.00378,0.0046,0.00561,0.836,-0.772,-0.807,49.87305356,232.8773359,164.72647,0.00349,0.00148,0.00576,0.00245,0.00167,0.00762,0.043,-0.261,-0.061,repro
20080814,120000,54692.5,-2485778.278,-3284087.095,4853826.869,0.00366,0.00452,0.00545,0.842,-0.773,-0.81,49.87305356,232.8773359,164.72757,0.00311,0.00197,0.00686,0.0024,0.0016,0.00744,0.037,-0.275,-0.038,repro
20080815,120000,54693.5,-2485778.275,-3284087.094,4853826.868,0.00387,0.00476,0.0058,0.843,-0.773,-0.809,49.87305357,232.8773359,164.72582,0.00498,0.00338,0.00511,0.00253,0.00168,0.00787,0.04,-0.26,-0.048,repro
20080816,120000,54694.5,-2485778.277,-3284087.093,4853826.867,0.00391,0.00475,0.00586,0.842,-0.772,-0.807,49.87305356,232.8773359,164.72447,0.00369,0.00206,0.00376,0.00255,0.0017,0.00793,0.05,-0.247,-0.066,repro
20080817,120000,54695.5,-2485778.277,-3284087.094,4853826.868,0.00403,0.00503,0.00622,0.825,-0.772,-0.809,49.87305356,232.8773359,164.72575,0.00365,0.00237,0.00504,0.00263,0.00186,0.00836,0.008,-0.222,-0.016,repro
20080818,120000,54696.5,-2485778.28,-3284087.096,4853826.871,0.00382,0.00468,0.00571,0.841,-0.768,-0.806,49.87305356,232.8773359,164.73083,0.0036,0.00095,0.01013,0.00251,0.00167,0.00775,0.047,-0.255,-0.048,repro
20080819,120000,54697.5,-2485778.282,-3284087.097,4853826.873,0.00388,0.00477,0.00576,0.846,-0.775,-0.811,49.87305355,232.8773359,164.73351,0.00287,0.00064,0.01281,0.00253,0.00167,0.00787,0.044,-0.277,-0.049,repro
20080820,120000,54698.5,-2485778.278,-3284087.095,4853826.873,0.00396,0.00489,0.00592,0.844,-0.768,-0.809,49.87305358,232.8773359,164.73124,0.00548,0.00186,0.01053,0.00261,0.00171,0.00805,0.048,-0.266,-0.035,repro
20080821,120000,54699.5,-2485778.279,-3284087.096,4853826.869,0.00376,0.0046,0.00557,0.841,-0.769,-0.808,49.87305354,232.8773359,164.72869,0.00172,0.00197,0.00798,0.00246,0.00164,0.00759,0.053,-0.268,-0.053,repro
20080822,120000,54700.5,-2485778.277,-3284087.093,4853826.865,0.00374,0.00457,0.00558,0.839,-0.767,-0.806,49.87305355,232.8773359,164.7235,0.00248,0.00134,0.00279,0.00246,0.00164,0.00757,0.051,-0.257,-0.053,repro
20080823,120000,54701.5,-2485778.275,-3284087.091,4853826.866,0.00362,0.00443,0.0054,0.836,-0.762,-0.803,49.87305357,232.8773359,164.72216,0.00518,0.00214,0.00146,0.0024,0.0016,0.00732,0.053,-0.25,-0.045,repro
20080824,120000,54702.5,-2485778.278,-3284087.095,4853826.872,0.00392,0.00478,0.00585,0.841,-0.769,-0.807,49.87305357,232.8773359,164.72999,0.0048,0.0019,0.00928,0.00257,0.00171,0.00794,0.054,-0.255,-0.056,repro
20080825,120000,54703.5,-2485778.278,-3284087.095,4853826.871,0.00381,0.00468,0.00563,0.838,-0.76,-0.804,49.87305357,232.8773359,164.72974,0.00488,0.00179,0.00903,0.00253,0.00168,0.00767,0.058,-0.272,-0.04,repro
20080826,120000,54704.5,-2485778.28,-3284087.097,4853826.871,0.00366,0.00448,0.00543,0.84,-0.769,-0.807,49.87305355,232.8773359,164.73062,0.00241,0.00187,0.00991,0.0024,0.0016,0.00739,0.048,-0.267,-0.051,repro
20080827,120000,54705.5,-2485778.28,-3284087.099,4853826.874,0.00399,0.00483,0.00583,0.843,-0.775,-0.816,49.87305355,232.8773359,164.73432,0.00287,0.00252,0.01361,0.00255,0.00173,0.00799,0.072,-0.288,-0.068,repro
20080828,120000,54706.5,-2485778.277,-3284087.095,4853826.868,0.00417,0.005,0.00609,0.843,-0.767,-0.802,49.87305356,232.8773359,164.72705,0.00345,0.00232,0.00634,0.00273,0.0018,0.00829,0.068,-0.27,-0.086,repro
20080829,120000,54707.5,-2485778.277,-3284087.098,4853826.869,0.00407,0.00487,0.00604,0.841,-0.764,-0.804,49.87305354,232.8773359,164.7287,0.0018,0.00518,0.008,0.00266,0.00177,0.00816,0.079,-0.243,-0.085,repro
20080830,120000,54708.5,-2485778.277,-3284087.095,4853826.868,0.00379,0.00461,0.00562,0.841,-0.764,-0.807,49.87305356,232.8773359,164.72666,0.00338,0.00332,0.00596,0.00249,0.00165,0.00763,0.071,-0.259,-0.058,repro
20080831,120000,54709.5,-2485778.279,-3284087.095,4853826.867,0.00423,0.00515,0.00632,0.829,-0.775,-0.813,49.87305354,232.8773359,164.7271,0.00178,0.00157,0.0064,0.0027,0.00191,0.00857,0.039,-0.254,-0.053,repro
20080901,120000,54710.5,-2485778.276,-3284087.095,4853826.867,0.00383,0.00463,0.00563,0.844,-0.77,-0.809,49.87305356,232.8773359,164.7256,0.0032,0.00303,0.0049,0.00249,0.00165,0.00767,0.071,-0.27,-0.072,repro
20080902,120000,54711.5,-2485778.273,-3284087.092,4853826.864,0.00393,0.0047,0.00577,0.843,-0.772,-0.812,49.87305357,232.8773359,164.72016,0.00423,0.00395,-0.00054,0.00252,0.0017,0.00785,0.082,-0.267,-0.09,repro
20080903,120000,54712.5,-2485778.272,-3284087.089,4853826.86,0.00377,0.00455,0.00553,0.843,-0.771,-0.811,49.87305357,232.8773359,164.71538,0.00458,0.003,-0.00532,0.00243,0.00163,0.00754,0.07,-0.275,-0.072,repro
20080904,120000,54713.5,-2485778.273,-3284087.09,4853826.861,0.00382,0.00463,0.00563,0.845,-0.773,-0.81,49.87305356,232.8773359,164.71707,0.00326,0.00323,-0.00364,0.00248,0.00164,0.00767,0.063,-0.271,-0.072,repro
20080905,120000,54714.5,-2485778.274,-3284087.091,4853826.865,0.004,0.00483,0.00591,0.846,-0.775,-0.813,49.87305357,232.8773359,164.72137,0.00503,0.00252,0.00067,0.00257,0.00171,0.00804,0.065,-0.268,-0.073,repro
20080906,120000,54715.5,-2485778.276,-3284087.095,4853826.866,0.00383,0.00468,0.00561,0.85,-0.78,-0.82,49.87305355,232.8773359,164.72521,0.00246,0.00335,0.0045,0.00245,0.00163,0.00771,0.065,-0.3,-0.058,repro
20080907,120000,54716.5,-2485778.275,-3284087.094,4853826.866,0.00382,0.00462,0.00559,0.842,-0.772,-0.813,49.87305356,232.8773359,164.72418,0.0033,0.00401,0.00347,0.00246,0.00166,0.00764,0.075,-0.282,-0.071,repro
20080908,120000,54717.5,-2485778.278,-3284087.095,4853826.87,0.00426,0.00526,0.00641,0.836,-0.783,-0.821,49.87305356,232.8773359,164.72838,0.00373,0.00227,0.00768,0.00269,0.00189,0.00872,0.031,-0.267,-0.036,repro
20080909,120000,54718.5,-2485778.276,-3284087.095,4853826.866,0.00392,0.00478,0.00574,0.852,-0.775,-0.813,49.87305355,232.8773359,164.72502,0.00277,0.00413,0.00431,0.00255,0.00165,0.00787,0.067,-0.292,-0.066,repro
20080910,120000,54719.5,-2485778.277,-3284087.096,4853826.869,0.00391,0.00475,0.00569,0.842,-0.776,-0.817,49.87305356,232.8773359,164.72831,0.00341,0.00328,0.0076,0.0025,0.0017,0.00782,0.067,-0.301,-0.061,repro
20080911,120000,54720.5,-2485778.276,-3284087.097,4853826.868,0.0039,0.0048,0.00566,0.848,-0.783,-0.824,49.87305355,232.8773359,164.72772,0.00246,0.00462,0.00702,0.00247,0.00167,0.00784,0.058,-0.323,-0.045,repro
20080912,120000,54721.5,-2485778.277,-3284087.098,4853826.871,0.00412,0.00499,0.0061,0.848,-0.782,-0.817,49.87305356,232.8773359,164.73051,0.00371,0.00412,0.0098,0.00262,0.00176,0.00832,0.059,-0.274,-0.075,repro
20080913,120000,54722.5,-2485778.277,-3284087.095,4853826.868,0.00372,0.00455,0.00548,0.848,-0.774,-0.815,49.87305356,232.8773359,164.727,0.00346,0.0033,0.00629,0.00241,0.00159,0.0075,0.066,-0.286,-0.05,repro
20080914,120000,54723.5,-2485778.276,-3284087.096,4853826.869,0.0038,0.00465,0.00557,0.848,-0.775,-0.818,49.87305356,232.8773359,164.72768,0.00388,0.00384,0.00697,0.00245,0.00162,0.00765,0.067,-0.296,-0.048,repro
20080915,120000,54724.5,-2485778.275,-3284087.095,4853826.867,0.00372,0.00459,0.00547,0.85,-0.777,-0.818,49.87305356,232.8773359,164.72497,0.004,0.00442,0.00427,0.00241,0.00159,0.00752,0.059,-0.301,-0.038,repro
20080916,120000,54725.5,-2485778.275,-3284087.093,4853826.864,0.00367,0.00452,0.00546,0.845,-0.775,-0.81,49.87305356,232.8773359,164.72194,0.00307,0.00331,0.00124,0.0024,0.00159,0.00745,0.039,-0.274,-0.045,repro
20080917,120000,54726.5,-2485778.274,-3284087.092,4853826.864,0.00382,0.00468,0.00566,0.844,-0.781,-0.805,49.87305356,232.8773359,164.72078,0.00366,0.00383,0.00007,0.00249,0.00165,0.00772,0.016,-0.275,-0.065,repro
20080918,120000,54727.5,-2485778.277,-3284087.098,4853826.87,0.00377,0.00461,0.00552,0.844,-0.769,-0.814,49.87305355,232.8773359,164.72956,0.00267,0.00398,0.00885,0.00245,0.00163,0.00757,0.071,-0.294,-0.049,repro
20080919,120000,54728.5,-2485778.275,-3284087.093,4853826.864,0.00366,0.00452,0.00536,0.847,-0.775,-0.815,49.87305355,232.8773359,164.72162,0.00266,0.00376,0.00091,0.00238,0.00158,0.00738,0.051,-0.306,-0.037,repro
20080920,120000,54729.5,-2485778.273,-3284087.092,4853826.865,0.00379,0.00462,0.0056,0.844,-0.771,-0.806,49.87305357,232.8773359,164.72142,0.005,0.00403,0.00071,0.00249,0.00164,0.00763,0.048,-0.272,-0.06,repro
20080921,120000,54730.5,-2485778.277,-3284087.096,4853826.868,0.00392,0.00483,0.00576,0.848,-0.779,-0.816,49.87305355,232.8773359,164.7267,0.00262,0.00339,0.00599,0.00253,0.00168,0.00792,0.047,-0.301,-0.045,repro
20080922,120000,54731.5,-2485778.278,-3284087.096,4853826.869,0.00374,0.00459,0.00544,0.849,-0.781,-0.817,49.87305355,232.8773359,164.72821,0.00259,0.00213,0.0075,0.0024,0.00159,0.0075,0.052,-0.313,-0.055,repro
20080923,120000,54732.5,-2485778.274,-3284087.092,4853826.864,0.00365,0.00448,0.00535,0.846,-0.779,-0.814,49.87305356,232.8773359,164.72106,0.004,0.00399,0.00036,0.00235,0.00157,0.00735,0.042,-0.297,-0.051,repro
20080924,120000,54733.5,-2485778.277,-3284087.096,4853826.869,0.00414,0.00506,0.00608,0.852,-0.779,-0.817,49.87305356,232.8773359,164.72781,0.00342,0.00359,0.00711,0.00267,0.00174,0.00834,0.058,-0.293,-0.056,repro
20080925,120000,54734.5,-2485778.274,-3284087.092,4853826.866,0.00386,0.00476,0.00573,0.846,-0.771,-0.807,49.87305358,232.8773359,164.72257,0.00535,0.00327,0.00187,0.00255,0.00166,0.00782,0.044,-0.275,-0.045,repro
20080926,120000,54735.5,-2485778.278,-3284087.097,4853826.872,0.00379,0.00464,0.00562,0.844,-0.768,-0.806,49.87305357,232.8773359,164.73115,0.00436,0.00333,0.01044,0.0025,0.00164,0.00765,0.052,-0.27,-0.052,repro
20080927,120000,54736.5,-2485778.275,-3284087.094,4853826.866,0.00381,0.00467,0.00557,0.848,-0.776,-0.816,49.87305356,232.8773359,164.72382,0.00333,0.00396,0.00312,0.00246,0.00163,0.00766,0.056,-0.301,-0.048,repro
20080928,120000,54737.5,-2485778.274,-3284087.095,4853826.867,0.00394,0.00482,0.0058,0.847,-0.773,-0.806,49.87305356,232.8773359,164.72477,0.00407,0.00473,0.00407,0.00259,0.00169,0.00792,0.042,-0.28,-0.059,repro
20080929,120000,54738.5,-2485778.272,-3284087.092,4853826.863,0.00379,0.00461,0.00558,0.845,-0.772,-0.809,49.87305357,232.8773359,164.7197,0.0042,0.00513,-0.001,0.00247,0.00163,0.00761,0.059,-0.276,-0.066,repro
20080930,120000,54739.5,-2485778.272,-3284087.091,4853826.864,0.00387,0.00476,0.00575,0.846,-0.767,-0.806,49.87305358,232.8773359,164.71886,0.00558,0.00449,-0.00185,0.00256,0.00167,0.00783,0.053,-0.27,-0.047,repro
20081001,120000,54740.5,-2485778.274,-3284087.091,4853826.865,0.00392,0.00482,0.00588,0.844,-0.77,-0.808,49.87305357,232.8773359,164.72089,0.00518,0.00288,0.00019,0.00258,0.0017,0.00797,0.045,-0.256,-0.043,repro
20081002,120000,54741.5,-2485778.278,-3284087.096,4853826.871,0.0042,0.00512,0.00622,0.85,-0.777,-0.81,49.87305357,232.8773359,164.72969,0.00434,0.00264,0.00898,0.00273,0.00178,0.00848,0.05,-0.273,-0.069,repro
20081003,120000,54742.5,-2485778.275,-3284087.095,4853826.869,0.00379,0.00461,0.00564,0.843,-0.768,-0.801,49.87305357,232.8773359,164.72655,0.00498,0.00441,0.00585,0.00251,0.00164,0.00764,0.045,-0.255,-0.063,repro
20081004,120000,54743.5,-2485778.276,-3284087.095,4853826.87,0.00383,0.00471,0.00568,0.846,-0.77,-0.81,49.87305357,232.8773359,164.72773,0.0052,0.00387,0.00702,0.00252,0.00165,0.00775,0.055,-0.275,-0.046,repro
20081005,120000,54744.5,-2485778.278,-3284087.097,4853826.87,0.0039,0.00477,0.00571,0.848,-0.774,-0.811,49.87305356,232.8773359,164.72957,0.00331,0.00288,0.00886,0.00254,0.00166,0.00783,0.053,-0.291,-0.056,repro
20081006,120000,54745.5,-2485778.276,-3284087.095,4853826.869,0.0038,0.00473,0.00557,0.849,-0.776,-0.813,49.87305357,232.8773359,164.72715,0.00475,0.00368,0.00645,0.0025,0.00163,0.00768,0.031,-0.311,-0.026,repro
20081007,120000,54746.5,-2485778.279,-3284087.103,4853826.872,0.00406,0.00493,0.00602,0.849,-0.774,-0.807,49.87305353,232.8773359,164.73479,0.00047,0.00586,0.01409,0.00266,0.00172,0.00819,0.053,-0.264,-0.073,repro
20081008,120000,54747.5,-2485778.274,-3284087.095,4853826.866,0.0038,0.00473,0.00561,0.849,-0.776,-0.814,49.87305356,232.8773359,164.72393,0.00386,0.00525,0.00322,0.00249,0.00163,0.00771,0.039,-0.303,-0.026,repro
20081009,120000,54748.5,-2485778.273,-3284087.092,4853826.866,0.0037,0.00454,0.00545,0.847,-0.774,-0.816,49.87305358,232.8773359,164.72178,0.00582,0.00404,0.00108,0.0024,0.00159,0.00747,0.061,-0.291,-0.046,repro
20081010,120000,54749.5,-2485778.267,-3284087.089,4853826.859,0.00361,0.00449,0.00539,0.845,-0.769,-0.812,49.87305358,232.877336,164.71268,0.00626,0.00696,-0.00802,0.00238,0.00157,0.00735,0.049,-0.279,-0.021,repro
20081011,120000,54750.5,-2485778.271,-3284087.091,4853826.863,0.00361,0.00447,0.00533,0.849,-0.777,-0.82,49.87305357,232.8773359,164.7188,0.005,0.00536,-0.00191,0.00233,0.00154,0.00733,0.058,-0.298,-0.033,repro
20081012,120000,54751.5,-2485778.272,-3284087.093,4853826.864,0.00383,0.00473,0.00561,0.851,-0.779,-0.818,49.87305357,232.8773359,164.72096,0.00422,0.00544,0.00025,0.00248,0.00163,0.00773,0.053,-0.308,-0.038,repro
20081013,120000,54752.5,-2485778.273,-3284087.094,4853826.865,0.00383,0.00471,0.00565,0.853,-0.779,-0.819,49.87305356,232.8773359,164.72186,0.0037,0.00562,0.00115,0.00247,0.00161,0.00774,0.058,-0.294,-0.046,repro
20081014,120000,54753.5,-2485778.273,-3284087.093,4853826.863,0.00368,0.00454,0.00543,0.85,-0.776,-0.817,49.87305355,232.8773359,164.7202,0.00274,0.00514,-0.0005,0.00239,0.00157,0.00744,0.054,-0.295,-0.039,repro
20081015,120000,54754.5,-2485778.269,-3284087.088,4853826.86,0.00367,0.00457,0.00546,0.851,-0.779,-0.815,49.87305358,232.8773359,164.71406,0.00619,0.00551,-0.00664,0.0024,0.00156,0.00749,0.032,-0.29,-0.028,repro
20081016,120000,54755.5,-2485778.271,-3284087.09,4853826.864,0.00373,0.0047,0.00559,0.85,-0.777,-0.818,49.87305358,232.8773359,164.71914,0.00628,0.00454,-0.00157,0.00244,0.00159,0.00766,0.031,-0.29,-0.004,repro
20081017,120000,54756.5,-2485778.269,-3284087.089,4853826.859,0.00387,0.00476,0.00571,0.853,-0.783,-0.818,49.87305358,232.8773359,164.71365,0.00529,0.00589,-0.00705,0.00249,0.00163,0.00784,0.052,-0.295,-0.054,repro
20081018,120000,54757.5,-2485778.273,-3284087.094,4853826.864,0.00368,0.00455,0.00543,0.85,-0.78,-0.818,49.87305356,232.8773359,164.72177,0.00353,0.00484,0.00107,0.00238,0.00157,0.00746,0.048,-0.297,-0.039,repro
20081019,120000,54758.5,-2485778.271,-3284087.092,4853826.864,0.0036,0.00439,0.00536,0.845,-0.769,-0.807,49.87305357,232.8773359,164.7196,0.00505,0.0052,-0.0011,0.00236,0.00155,0.00728,0.056,-0.262,-0.058,repro
20081020,120000,54759.5,-2485778.273,-3284087.093,4853826.867,0.00384,0.00472,0.00576,0.847,-0.778,-0.816,49.87305358,232.8773359,164.72291,0.00577,0.00447,0.0022,0.00248,0.00164,0.00783,0.049,-0.265,-0.046,repro
20081021,120000,54760.5,-2485778.271,-3284087.092,4853826.865,0.00371,0.0045,0.0055,0.844,-0.769,-0.807,49.87305358,232.8773359,164.7205,0.00598,0.00554,-0.0002,0.00243,0.0016,0.00747,0.064,-0.26,-0.066,repro
20081022,120000,54761.5,-2485778.271,-3284087.091,4853826.865,0.00395,0.00483,0.00589,0.853,-0.774,-0.812,49.87305359,232.8773359,164.71998,0.00672,0.00527,-0.00072,0.00258,0.00166,0.00801,0.061,-0.267,-0.057,repro
20081023,120000,54762.5,-2485778.271,-3284087.091,4853826.863,0.00371,0.00453,0.00554,0.845,-0.77,-0.809,49.87305357,232.8773359,164.71868,0.0048,0.00513,-0.00203,0.00243,0.0016,0.00752,0.059,-0.259,-0.055,repro
20081024,120000,54763.5,-2485778.272,-3284087.093,4853826.867,0.00374,0.00463,0.00557,0.846,-0.778,-0.82,49.87305358,232.8773359,164.72293,0.00568,0.00547,0.00223,0.0024,0.00161,0.00762,0.052,-0.282,-0.03,repro
20081025,120000,54764.5,-2485778.276,-3284087.095,4853826.87,0.00374,0.00458,0.00559,0.845,-0.771,-0.811,49.87305357,232.8773359,164.72771,0.00502,0.00401,0.00701,0.00244,0.00161,0.00759,0.057,-0.262,-0.052,repro
20081026,120000,54765.5,-2485778.269,-3284087.09,4853826.863,0.00362,0.00443,0.0054,0.845,-0.773,-0.812,49.87305359,232.8773359,164.71668,0.00657,0.00585,-0.00402,0.00235,0.00156,0.00734,0.055,-0.264,-0.051,repro
20081027,120000,54766.5,-2485778.272,-3284087.093,4853826.867,0.00364,0.00451,0.00537,0.85,-0.783,-0.825,49.87305358,232.8773359,164.72239,0.00611,0.0053,0.00168,0.00232,0.00155,0.00739,0.053,-0.306,-0.027,repro
20081028,120000,54767.5,-2485778.274,-3284087.092,4853826.867,0.00376,0.00457,0.00548,0.846,-0.771,-0.812,49.87305358,232.8773359,164.72288,0.00573,0.00292,0.00217,0.00244,0.00161,0.00751,0.073,-0.294,-0.065,repro
20081029,120000,54768.5,-2485778.274,-3284087.095,4853826.869,0.00383,0.00468,0.00559,0.846,-0.771,-0.814,49.87305358,232.8773359,164.72641,0.00552,0.00505,0.00571,0.00249,0.00165,0.00768,0.069,-0.297,-0.052,repro
20081030,120000,54769.5,-2485778.273,-3284087.092,4853826.868,0.00371,0.00451,0.00556,0.839,-0.769,-0.808,49.87305359,232.8773359,164.72332,0.00652,0.00469,0.00262,0.00242,0.00163,0.00752,0.057,-0.245,-0.06,repro
20081031,120000,54770.5,-2485778.275,-3284087.093,4853826.869,0.00374,0.00455,0.0056,0.841,-0.769,-0.812,49.87305358,232.8773359,164.72517,0.00581,0.0035,0.00447,0.00243,0.00163,0.00758,0.068,-0.248,-0.058,repro
20081101,120000,54771.5,-2485778.275,-3284087.095,4853826.87,0.00375,0.00462,0.00561,0.845,-0.78,-0.822,49.87305358,232.8773359,164.72778,0.00537,0.00416,0.00707,0.00239,0.00162,0.00766,0.054,-0.275,-0.037,repro
20081102,120000,54772.5,-2485778.28,-3284087.1,4853826.877,0.00368,0.00447,0.00552,0.841,-0.769,-0.812,49.87305357,232.8773359,164.7366,0.00482,0.00349,0.0159,0.00239,0.0016,0.00746,0.067,-0.246,-0.055,repro
20081103,120000,54773.5,-2485778.275,-3284087.098,4853826.872,0.00378,0.00465,0.0057,0.838,-0.76,-0.801,49.87305357,232.8773359,164.73015,0.00503,0.00595,0.00944,0.00253,0.00167,0.00769,0.049,-0.241,-0.039,repro
20081104,120000,54774.5,-2485778.271,-3284087.091,4853826.864,0.00361,0.00447,0.00536,0.843,-0.778,-0.816,49.87305358,232.8773359,164.71896,0.006,0.00552,-0.00174,0.00233,0.00157,0.00734,0.039,-0.285,-0.032,repro
20081105,120000,54775.5,-2485778.273,-3284087.093,4853826.867,0.00359,0.00441,0.00534,0.841,-0.773,-0.816,49.87305358,232.8773359,164.72283,0.00552,0.00426,0.00212,0.00231,0.00157,0.00728,0.058,-0.274,-0.043,repro
20081106,120000,54776.5,-2485778.269,-3284087.091,4853826.862,0.00369,0.00456,0.00549,0.844,-0.778,-0.819,49.87305358,232.877336,164.71719,0.00577,0.00626,-0.00352,0.00237,0.0016,0.0075,0.05,-0.284,-0.035,repro
20081107,120000,54777.5,-2485778.272,-3284087.092,4853826.866,0.00385,0.00474,0.00575,0.846,-0.782,-0.822,49.87305358,232.8773359,164.72195,0.00616,0.00511,0.00125,0.00245,0.00166,0.00785,0.051,-0.28,-0.041,repro
20081108,120000,54778.5,-2485778.274,-3284087.098,4853826.869,0.00415,0.00501,0.00616,0.846,-0.777,-0.816,49.87305356,232.877336,164.72795,0.00397,0.00672,0.00725,0.00265,0.00178,0.00837,0.071,-0.26,-0.077,repro
20081109,120000,54779.5,-2485778.274,-3284087.095,4853826.87,0.00364,0.0045,0.00539,0.842,-0.776,-0.819,49.87305358,232.8773359,164.72716,0.00576,0.00546,0.00646,0.00234,0.00159,0.00738,0.054,-0.291,-0.034,repro
20081110,120000,54780.5,-2485778.273,-3284087.098,4853826.87,0.00394,0.0048,0.00582,0.847,-0.779,-0.818,49.87305357,232.877336,164.72801,0.00493,0.00748,0.0073,0.00252,0.00168,0.00796,0.064,-0.28,-0.06,repro
20081111,120000,54781.5,-2485778.277,-3284087.096,4853826.871,0.00372,0.00454,0.00555,0.844,-0.773,-0.812,49.87305357,232.8773359,164.73003,0.00443,0.00353,0.00932,0.00241,0.0016,0.00753,0.057,-0.261,-0.056,repro
20081112,120000,54782.5,-2485778.276,-3284087.097,4853826.869,0.0039,0.00478,0.00582,0.847,-0.774,-0.814,49.87305355,232.8773359,164.72809,0.00289,0.00448,0.00738,0.00253,0.00167,0.00793,0.058,-0.268,-0.05,repro
20081113,120000,54783.5,-2485778.274,-3284087.096,4853826.868,0.00369,0.00453,0.00553,0.843,-0.768,-0.809,49.87305356,232.8773359,164.72639,0.0038,0.00589,0.00568,0.00243,0.0016,0.0075,0.054,-0.257,-0.042,repro
20081114,120000,54784.5,-2485778.272,-3284087.092,4853826.866,0.00382,0.0047,0.00577,0.843,-0.777,-0.817,49.87305358,232.8773359,164.72185,0.00604,0.00516,0.00115,0.00246,0.00166,0.00782,0.049,-0.254,-0.042,repro
20081115,120000,54785.5,-2485778.274,-3284087.097,4853826.872,0.00374,0.00458,0.00564,0.841,-0.769,-0.808,49.87305358,232.877336,164.72942,0.00554,0.0066,0.00871,0.00245,0.00163,0.00762,0.05,-0.241,-0.05,repro
20081116,120000,54786.5,-2485778.27,-3284087.094,4853826.868,0.00379,0.00456,0.0056,0.845,-0.766,-0.809,49.87305359,232.877336,164.72355,0.00714,0.00778,0.00284,0.00247,0.00163,0.0076,0.09,-0.258,-0.078,repro
20081117,120000,54787.5,-2485778.274,-3284087.094,4853826.869,0.0038,0.00464,0.00566,0.842,-0.778,-0.811,49.87305358,232.8773359,164.7259,0.00596,0.0042,0.0052,0.00245,0.00165,0.0077,0.039,-0.266,-0.059,repro
20081118,120000,54788.5,-2485778.268,-3284087.091,4853826.861,0.0036,0.0044,0.00547,0.835,-0.767,-0.805,49.87305358,232.877336,164.7162,0.00552,0.00722,-0.00451,0.00237,0.0016,0.00736,0.045,-0.226,-0.052,repro
20081119,120000,54789.5,-2485778.27,-3284087.094,4853826.864,0.00358,0.00435,0.00536,0.837,-0.767,-0.807,49.87305357,232.877336,164.72013,0.00455,0.00751,-0.00058,0.00234,0.00158,0.00725,0.057,-0.245,-0.058,repro
20081120,120000,54790.5,-2485778.272,-3284087.095,4853826.867,0.00374,0.00462,0.0056,0.841,-0.782,-0.821,49.87305358,232.8773359,164.72416,0.00528,0.00613,0.00345,0.00237,0.00164,0.00764,0.04,-0.275,-0.036,repro
20081121,120000,54791.5,-2485778.276,-3284087.096,4853826.868,0.00385,0.00468,0.00571,0.845,-0.783,-0.821,49.87305356,232.8773359,164.72706,0.00324,0.00474,0.00636,0.00243,0.00166,0.0078,0.062,-0.277,-0.064,repro
20081122,120000,54792.5,-2485778.276,-3284087.1,4853826.871,0.00376,0.00464,0.00564,0.841,-0.777,-0.816,49.87305355,232.877336,164.73053,0.00259,0.0067,0.00982,0.00242,0.00165,0.00767,0.041,-0.267,-0.039,repro
20081123,120000,54793.5,-2485778.27,-3284087.094,4853826.864,0.00362,0.00448,0.00538,0.844,-0.781,-0.817,49.87305357,232.877336,164.72012,0.00478,0.00755,-0.00059,0.00233,0.00157,0.00736,0.034,-0.285,-0.037,repro
