*YYYYMMDD,HHMMSS,JJJJJ.JJJJ,X,Y,Z,Sx,Sy,Sz,Rxy,Rxz,Ryz,NLat,Elong,Height,dN,dE,dU,Sn,Se,Su,Rne,Rnu,Reu,Soln
20120615,120000,56093.5,-2735813.243,-4013142.294,4121159.19,0.00272,0.00368,0.00353,0.829,-0.764,-0.834,40.50478773,235.717218,608.21796,0.04151,0.00052,-0.00988,0.00156,0.00128,0.00542,0.073,-0.149,-0.015,repro
20120616,120000,56094.5,-2735813.246,-4013142.3,4121159.195,0.00282,0.00382,0.00368,0.828,-0.765,-0.831,40.50478774,235.717218,608.22662,0.04167,0.00064,-0.00123,0.00162,0.00133,0.00563,0.062,-0.137,-0.019,repro
20120617,120000,56095.5,-2735813.245,-4013142.3,4121159.193,0.00346,0.00468,0.00456,0.838,-0.77,-0.831,40.50478772,235.717218,608.2248,0.03989,0.0015,-0.00303,0.002,0.00157,0.00693,0.059,-0.123,-0.025,repro
20120618,120000,56096.5,-2735813.245,-4013142.299,4121159.195,0.00282,0.00379,0.00365,0.829,-0.764,-0.832,40.50478774,235.717218,608.22515,0.0421,0.0005,-0.00269,0.00162,0.00132,0.00559,0.07,-0.145,-0.023,repro
20120619,120000,56097.5,-2735813.245,-4013142.298,4121159.194,0.00248,0.00327,0.0032,0.829,-0.763,-0.833,40.50478774,235.717218,608.22444,0.04232,0.00107,-0.0034,0.00141,0.00115,0.00488,0.093,-0.13,-0.054,repro
20120620,120000,56098.5,-2735813.246,-4013142.3,4121159.196,0.00244,0.00328,0.00316,0.829,-0.765,-0.834,40.50478774,235.717218,608.22734,0.04186,0.00083,-0.00051,0.00139,0.00114,0.00485,0.077,-0.142,-0.026,repro
20120621,120000,56099.5,-2735813.246,-4013142.299,4121159.199,0.00287,0.00386,0.00375,0.83,-0.766,-0.831,40.50478776,235.717218,608.22863,0.0445,0.00023,0.00079,0.00165,0.00134,0.00571,0.064,-0.129,-0.028,repro
20120622,120000,56100.5,-2735813.244,-4013142.297,4121159.198,0.00297,0.00404,0.00394,0.832,-0.769,-0.835,40.50478777,235.717218,608.22543,0.04603,0.00061,-0.00242,0.00171,0.00138,0.00599,0.06,-0.118,-0.009,repro
20120623,120000,56101.5,-2735813.244,-4013142.296,4121159.196,0.00243,0.00328,0.00318,0.829,-0.764,-0.834,40.50478777,235.717218,608.22407,0.04507,0.00042,-0.00377,0.00139,0.00113,0.00485,0.073,-0.128,-0.018,repro
20120624,120000,56102.5,-2735813.244,-4013142.297,4121159.195,0.00281,0.00378,0.00365,0.832,-0.766,-0.831,40.50478775,235.717218,608.22403,0.04376,0.00087,-0.00381,0.00162,0.0013,0.00559,0.067,-0.139,-0.031,repro
20120625,120000,56103.5,-2735813.243,-4013142.297,4121159.197,0.00288,0.00387,0.00374,0.833,-0.766,-0.832,40.50478777,235.717218,608.22495,0.04592,0.00144,-0.00289,0.00165,0.00133,0.00572,0.072,-0.137,-0.03,repro
20120626,120000,56104.5,-2735813.245,-4013142.297,4121159.196,0.00243,0.00325,0.00312,0.83,-0.764,-0.833,40.50478776,235.717218,608.22484,0.04403,0.00039,-0.003,0.00138,0.00113,0.0048,0.079,-0.15,-0.034,repro
20120627,120000,56105.5,-2735813.246,-4013142.298,4121159.197,0.00259,0.0035,0.00335,0.83,-0.763,-0.83,40.50478776,235.717218,608.22655,0.04448,-0.00027,-0.0013,0.00149,0.00121,0.00515,0.066,-0.151,-0.02,repro
20120628,120000,56106.5,-2735813.247,-4013142.299,4121159.199,0.00259,0.00351,0.00337,0.83,-0.763,-0.832,40.50478776,235.717218,608.22915,0.04436,-0.00053,0.00131,0.00149,0.00121,0.00516,0.07,-0.149,-0.018,repro
20120629,120000,56107.5,-2735813.247,-4013142.299,4121159.198,0.00309,0.00416,0.00403,0.836,-0.766,-0.83,40.50478775,235.717218,608.22782,0.04364,-0.00055,-0.00002,0.00179,0.00142,0.00616,0.067,-0.133,-0.032,repro
20120630,120000,56108.5,-2735813.245,-4013142.296,4121159.195,0.00279,0.00374,0.00362,0.833,-0.765,-0.829,40.50478776,235.717218,608.2233,0.04404,-0.00044,-0.00454,0.00161,0.00129,0.00554,0.068,-0.141,-0.034,repro
20120701,120000,56109.5,-2735813.247,-4013142.298,4121159.196,0.00224,0.00302,0.0029,0.83,-0.763,-0.831,40.50478774,235.717218,608.2263,0.04258,-0.00068,-0.00155,0.00129,0.00105,0.00445,0.069,-0.153,-0.023,repro
20120702,120000,56110.5,-2735813.244,-4013142.294,4121159.192,0.00245,0.00331,0.00316,0.83,-0.76,-0.827,40.50478775,235.717218,608.22,0.04346,-0.00063,-0.00784,0.00142,0.00114,0.00486,0.067,-0.154,-0.02,repro
20120703,120000,56111.5,-2735813.248,-4013142.303,4121159.199,0.00258,0.00349,0.00335,0.829,-0.764,-0.828,40.50478774,235.717218,608.23156,0.04219,0.00061,0.00373,0.00149,0.00121,0.00513,0.055,-0.148,-0.016,repro
20120704,120000,56112.5,-2735813.245,-4013142.298,4121159.194,0.00246,0.00332,0.00321,0.831,-0.761,-0.829,40.50478774,235.717218,608.22387,0.04257,0.00048,-0.00398,0.00143,0.00114,0.0049,0.072,-0.137,-0.019,repro
20120705,120000,56113.5,-2735813.244,-4013142.296,4121159.196,0.00229,0.00309,0.003,0.826,-0.761,-0.836,40.50478776,235.717218,608.22389,0.04472,0.00012,-0.00395,0.00131,0.00108,0.00457,0.088,-0.127,-0.019,repro
20120706,120000,56114.5,-2735813.245,-4013142.296,4121159.196,0.00246,0.00334,0.00319,0.829,-0.762,-0.831,40.50478776,235.717218,608.22384,0.04456,-0.00027,-0.004,0.00142,0.00115,0.0049,0.066,-0.153,-0.009,repro
20120707,120000,56115.5,-2735813.245,-4013142.298,4121159.197,0.00252,0.0034,0.00327,0.834,-0.764,-0.831,40.50478776,235.717218,608.22581,0.04454,0.00027,-0.00204,0.00145,0.00116,0.00501,0.074,-0.148,-0.022,repro
20120708,120000,56116.5,-2735813.244,-4013142.296,4121159.196,0.00266,0.00361,0.00347,0.833,-0.765,-0.83,40.50478777,235.717218,608.22315,0.04503,0.00017,-0.00469,0.00154,0.00123,0.00531,0.063,-0.146,-0.02,repro
20120709,120000,56117.5,-2735813.246,-4013142.296,4121159.196,0.00237,0.00321,0.00306,0.831,-0.762,-0.83,40.50478775,235.717218,608.22479,0.04365,-0.00131,-0.00306,0.00137,0.0011,0.00471,0.066,-0.159,-0.01,repro
20120710,120000,56118.5,-2735813.245,-4013142.297,4121159.195,0.00237,0.00322,0.00308,0.832,-0.762,-0.831,40.50478775,235.717218,608.22372,0.04329,-0.00037,-0.00412,0.00137,0.0011,0.00473,0.07,-0.153,-0.011,repro
20120711,120000,56119.5,-2735813.246,-4013142.297,4121159.196,0.00241,0.00327,0.00312,0.831,-0.763,-0.832,40.50478775,235.717218,608.22497,0.04386,-0.00087,-0.00288,0.00139,0.00112,0.0048,0.069,-0.157,-0.01,repro
20120712,120000,56120.5,-2735813.245,-4013142.294,4121159.191,0.00264,0.00358,0.00344,0.834,-0.764,-0.83,40.50478774,235.717218,608.21965,0.04219,-0.00166,-0.00819,0.00153,0.00122,0.00527,0.065,-0.145,-0.015,repro
20120713,120000,56121.5,-2735813.245,-4013142.296,4121159.196,0.00248,0.00337,0.00324,0.832,-0.762,-0.829,40.50478776,235.717218,608.2245,0.04448,-0.00093,-0.00334,0.00145,0.00115,0.00496,0.064,-0.145,-0.014,repro
20120714,120000,56122.5,-2735813.245,-4013142.297,4121159.196,0.00262,0.00354,0.0034,0.825,-0.761,-0.827,40.50478776,235.717218,608.22523,0.04433,-0.00052,-0.00261,0.00152,0.00124,0.00521,0.054,-0.143,-0.015,repro
20120715,120000,56123.5,-2735813.245,-4013142.296,4121159.195,0.00274,0.00371,0.00357,0.828,-0.762,-0.828,40.50478775,235.717218,608.223,0.04377,-0.00052,-0.00485,0.00159,0.00129,0.00546,0.055,-0.142,-0.014,repro
20120716,120000,56124.5,-2735813.246,-4013142.297,4121159.197,0.00256,0.00346,0.00334,0.829,-0.764,-0.83,40.50478776,235.717218,608.22618,0.04437,-0.00049,-0.00167,0.00148,0.0012,0.0051,0.061,-0.137,-0.019,repro
20120717,120000,56125.5,-2735813.245,-4013142.297,4121159.198,0.00296,0.00402,0.00386,0.828,-0.76,-0.826,40.50478777,235.717218,608.22601,0.04543,-0.00051,-0.00183,0.00173,0.00139,0.0059,0.058,-0.142,-0.01,repro
20120718,120000,56126.5,-2735813.246,-4013142.298,4121159.198,0.00233,0.00317,0.00306,0.827,-0.761,-0.825,40.50478776,235.717218,608.22706,0.04469,-0.00057,-0.00078,0.00137,0.0011,0.00467,0.048,-0.139,-0.011,repro
20120719,120000,56127.5,-2735813.247,-4013142.298,4121159.198,0.00315,0.00427,0.00411,0.83,-0.763,-0.827,40.50478776,235.717218,608.22812,0.04451,-0.00118,0.00027,0.00184,0.00147,0.00629,0.051,-0.141,-0.015,repro
20120720,120000,56128.5,-2735813.244,-4013142.296,4121159.196,0.0022,0.00301,0.00286,0.827,-0.762,-0.83,40.50478777,235.717218,608.22371,0.04559,0,-0.00413,0.00128,0.00104,0.00441,0.054,-0.156,0.003,repro
20120721,120000,56129.5,-2735813.246,-4013142.297,4121159.194,0.00228,0.00309,0.00298,0.828,-0.763,-0.829,40.50478774,235.717218,608.22346,0.04227,-0.00112,-0.00438,0.00132,0.00107,0.00455,0.059,-0.137,-0.011,repro
20120722,120000,56130.5,-2735813.245,-4013142.297,4121159.195,0.00279,0.00379,0.00364,0.833,-0.765,-0.83,40.50478775,235.717218,608.22465,0.04355,-0.00025,-0.0032,0.00162,0.00129,0.00558,0.059,-0.144,-0.019,repro
20120723,120000,56131.5,-2735813.246,-4013142.297,4121159.197,0.00266,0.00361,0.00345,0.832,-0.766,-0.83,40.50478776,235.717218,608.22585,0.04454,-0.00035,-0.00198,0.00154,0.00123,0.0053,0.055,-0.151,-0.015,repro
20120724,120000,56132.5,-2735813.245,-4013142.296,4121159.197,0.00256,0.0035,0.00333,0.83,-0.765,-0.828,40.50478777,235.717218,608.22434,0.04534,-0.00071,-0.0035,0.00149,0.0012,0.00512,0.046,-0.154,-0.001,repro
20120725,120000,56133.5,-2735813.246,-4013142.296,4121159.199,0.00217,0.00299,0.00285,0.828,-0.764,-0.828,40.50478778,235.717218,608.22644,0.04613,-0.00098,-0.0014,0.00127,0.00103,0.00438,0.038,-0.157,0.009,repro
20120726,120000,56134.5,-2735813.247,-4013142.299,4121159.2,0.00234,0.0032,0.00306,0.831,-0.767,-0.83,40.50478777,235.717218,608.22943,0.04595,-0.00041,0.00159,0.00136,0.00109,0.00469,0.044,-0.152,-0.004,repro
20120727,120000,56135.5,-2735813.246,-4013142.296,4121159.199,0.00264,0.00359,0.00344,0.829,-0.764,-0.826,40.50478778,235.717218,608.2266,0.04646,-0.001,-0.00125,0.00154,0.00124,0.00527,0.044,-0.149,-0.01,repro
20120728,120000,56136.5,-2735813.245,-4013142.296,4121159.195,0.00215,0.00296,0.0028,0.831,-0.769,-0.832,40.50478775,235.717218,608.22325,0.04354,-0.0011,-0.0046,0.00124,0.00101,0.00432,0.043,-0.163,0.003,repro
20120729,120000,56137.5,-2735813.245,-4013142.295,4121159.193,0.00264,0.00362,0.00346,0.832,-0.769,-0.83,40.50478775,235.717218,608.22186,0.04287,-0.00083,-0.00598,0.00154,0.00123,0.00531,0.037,-0.15,-0.003,repro
20120730,120000,56138.5,-2735813.246,-4013142.299,4121159.198,0.00225,0.00309,0.00294,0.832,-0.77,-0.832,40.50478776,235.717218,608.22839,0.04398,0.00015,0.00054,0.0013,0.00105,0.00452,0.038,-0.159,0,repro
20120731,120000,56139.5,-2735813.245,-4013142.297,4121159.197,0.00224,0.00308,0.00292,0.83,-0.764,-0.827,40.50478777,235.717218,608.22605,0.04501,0.00022,-0.00179,0.00132,0.00105,0.0045,0.037,-0.159,0.008,repro
20120801,120000,56140.5,-2735813.245,-4013142.295,4121159.196,0.00221,0.00303,0.00291,0.828,-0.768,-0.831,40.50478777,235.717218,608.22329,0.04561,-0.00107,-0.00455,0.00128,0.00104,0.00445,0.038,-0.148,0.008,repro
20120802,120000,56141.5,-2735813.245,-4013142.296,4121159.196,0.00221,0.00303,0.00288,0.832,-0.769,-0.832,40.50478776,235.717218,608.2246,0.04463,-0.00061,-0.00325,0.00127,0.00103,0.00444,0.043,-0.163,0.003,repro
20120803,120000,56142.5,-2735813.249,-4013142.299,4121159.202,0.00234,0.00322,0.00305,0.832,-0.769,-0.832,40.50478777,235.717218,608.23154,0.0457,-0.00165,0.0037,0.00135,0.00109,0.0047,0.04,-0.159,0.009,repro
20120804,120000,56143.5,-2735813.248,-4013142.299,4121159.202,0.00253,0.00348,0.00332,0.831,-0.767,-0.83,40.50478778,235.717218,608.23128,0.0463,-0.0013,0.00344,0.00147,0.00118,0.00509,0.037,-0.148,0.008,repro
20120805,120000,56144.5,-2735813.246,-4013142.296,4121159.199,0.00286,0.00393,0.00376,0.837,-0.772,-0.831,40.50478778,235.717218,608.22654,0.04713,-0.00132,-0.00131,0.00166,0.00132,0.00577,0.039,-0.149,-0.003,repro
20120806,120000,56145.5,-2735813.246,-4013142.297,4121159.201,0.00247,0.00339,0.00324,0.83,-0.765,-0.826,40.50478779,235.717218,608.2283,0.04764,-0.00076,0.00046,0.00145,0.00116,0.00496,0.036,-0.148,0.002,repro
20120807,120000,56146.5,-2735813.245,-4013142.295,4121159.199,0.00208,0.00287,0.00272,0.832,-0.767,-0.832,40.50478779,235.717218,608.22555,0.04736,-0.00075,-0.00229,0.00121,0.00097,0.0042,0.042,-0.162,0.015,repro
20120808,120000,56147.5,-2735813.246,-4013142.296,4121159.197,0.00238,0.00332,0.00316,0.828,-0.768,-0.831,40.50478776,235.717218,608.22496,0.04482,-0.00184,-0.00289,0.00139,0.00113,0.00484,0.022,-0.141,0.031,repro
20120809,120000,56148.5,-2735813.248,-4013142.299,4121159.2,0.00252,0.00345,0.00331,0.833,-0.766,-0.827,40.50478777,235.717218,608.23027,0.045,-0.00131,0.00242,0.00148,0.00117,0.00507,0.038,-0.144,0.001,repro
20120810,120000,56149.5,-2735813.248,-4013142.298,4121159.2,0.00228,0.00313,0.00299,0.833,-0.767,-0.828,40.50478777,235.717218,608.22948,0.04558,-0.00153,0.00163,0.00133,0.00106,0.00458,0.039,-0.147,0.002,repro
20120811,120000,56150.5,-2735813.248,-4013142.3,4121159.203,0.00234,0.0032,0.00308,0.835,-0.768,-0.829,40.50478778,235.717218,608.23246,0.04659,-0.00129,0.00462,0.00137,0.00108,0.00471,0.044,-0.142,-0.006,repro
20120812,120000,56151.5,-2735813.247,-4013142.297,4121159.202,0.00241,0.00329,0.00316,0.835,-0.766,-0.828,40.50478779,235.717218,608.22928,0.04758,-0.0014,0.00145,0.00141,0.00111,0.00484,0.048,-0.144,-0.006,repro
20120813,120000,56152.5,-2735813.247,-4013142.297,4121159.202,0.00274,0.00373,0.00357,0.839,-0.77,-0.829,40.50478779,235.717218,608.22952,0.04738,-0.00145,0.00168,0.0016,0.00125,0.00549,0.044,-0.151,-0.014,repro
20120814,120000,56153.5,-2735813.247,-4013142.297,4121159.201,0.00247,0.00339,0.00324,0.836,-0.768,-0.827,40.50478778,235.717218,608.22887,0.04714,-0.00198,0.00102,0.00145,0.00114,0.00497,0.037,-0.151,-0.001,repro
20120815,120000,56154.5,-2735813.246,-4013142.298,4121159.202,0.0029,0.00398,0.00381,0.837,-0.768,-0.828,40.50478779,235.717218,608.23013,0.04768,-0.00066,0.00229,0.0017,0.00133,0.00584,0.04,-0.144,-0.002,repro
20120816,120000,56155.5,-2735813.246,-4013142.296,4121159.2,0.0034,0.00461,0.00443,0.837,-0.766,-0.825,40.50478779,235.717218,608.22729,0.04735,-0.00183,-0.00055,0.00199,0.00156,0.00679,0.049,-0.147,-0.022,repro
20120817,120000,56156.5,-2735813.246,-4013142.298,4121159.201,0.00255,0.00349,0.00332,0.834,-0.766,-0.829,40.50478778,235.717218,608.22867,0.04679,-0.0007,0.00082,0.00149,0.00118,0.00511,0.048,-0.159,-0.005,repro
20120818,120000,56157.5,-2735813.245,-4013142.297,4121159.201,0.00273,0.00373,0.00356,0.835,-0.766,-0.829,40.50478779,235.717218,608.22765,0.04785,-0.00035,-0.0002,0.00159,0.00126,0.00547,0.052,-0.153,-0.005,repro
20120819,120000,56158.5,-2735813.247,-4013142.297,4121159.201,0.00226,0.00312,0.00296,0.834,-0.768,-0.831,40.50478779,235.717218,608.22914,0.04755,-0.00151,0.0013,0.00132,0.00105,0.00456,0.044,-0.162,0.008,repro
20120820,120000,56159.5,-2735813.246,-4013142.296,4121159.202,0.0023,0.00317,0.00302,0.832,-0.765,-0.828,40.5047878,235.717218,608.22807,0.04892,-0.00154,0.00022,0.00135,0.00107,0.00463,0.041,-0.154,0.01,repro
20120821,120000,56160.5,-2735813.247,-4013142.297,4121159.199,0.00232,0.00322,0.00304,0.83,-0.766,-0.829,40.50478777,235.717218,608.22785,0.0457,-0.00146,0,0.00136,0.00109,0.00469,0.031,-0.159,0.02,repro
20120822,120000,56161.5,-2735813.248,-4013142.298,4121159.2,0.00243,0.00336,0.00319,0.832,-0.765,-0.829,40.50478777,235.717218,608.22937,0.04574,-0.00151,0.00153,0.00143,0.00114,0.0049,0.04,-0.158,0.016,repro
20120823,120000,56162.5,-2735813.248,-4013142.299,4121159.202,0.00236,0.00326,0.0031,0.831,-0.763,-0.828,40.50478778,235.717218,608.23136,0.04618,-0.00106,0.00352,0.00139,0.0011,0.00476,0.042,-0.152,0.015,repro
20120824,120000,56163.5,-2735813.248,-4013142.299,4121159.204,0.00249,0.00344,0.00328,0.833,-0.765,-0.828,40.50478779,235.717218,608.23233,0.04763,-0.00126,0.00449,0.00147,0.00116,0.00503,0.039,-0.149,0.01,repro
20120825,120000,56164.5,-2735813.247,-4013142.298,4121159.203,0.00249,0.00346,0.00329,0.833,-0.765,-0.828,40.50478779,235.717218,608.23141,0.0482,-0.00139,0.00356,0.00147,0.00116,0.00505,0.036,-0.147,0.019,repro
20120826,120000,56165.5,-2735813.244,-4013142.295,4121159.2,0.0028,0.00388,0.00368,0.833,-0.763,-0.822,40.50478779,235.717218,608.22588,0.04793,-0.00034,-0.00197,0.00167,0.0013,0.00565,0.026,-0.152,0.014,repro
20120827,120000,56166.5,-2735813.245,-4013142.296,4121159.203,0.00326,0.00449,0.00431,0.84,-0.77,-0.828,40.50478781,235.717218,608.22901,0.04973,-0.00057,0.00117,0.00192,0.00148,0.00659,0.036,-0.142,-0.001,repro
20120828,120000,56167.5,-2735813.246,-4013142.296,4121159.201,0.0024,0.00335,0.00321,0.83,-0.764,-0.831,40.5047878,235.717218,608.22802,0.04845,-0.00157,0.00018,0.00142,0.00113,0.0049,0.038,-0.135,0.032,repro
20120829,120000,56168.5,-2735813.246,-4013142.298,4121159.202,0.00253,0.00351,0.0034,0.83,-0.765,-0.831,40.50478779,235.717218,608.23015,0.0475,-0.00034,0.00231,0.00149,0.00119,0.00516,0.039,-0.118,0.022,repro
20120830,120000,56169.5,-2735813.247,-4013142.297,4121159.203,0.0024,0.00335,0.00318,0.833,-0.764,-0.831,40.5047878,235.717218,608.22984,0.04853,-0.00192,0.002,0.00141,0.00112,0.00488,0.039,-0.151,0.035,repro
20120831,120000,56170.5,-2735813.245,-4013142.296,4121159.201,0.00264,0.00366,0.00348,0.834,-0.766,-0.83,40.5047878,235.717218,608.22773,0.04886,-0.00114,-0.00011,0.00155,0.00123,0.00534,0.038,-0.151,0.022,repro
20120901,120000,56171.5,-2735813.246,-4013142.295,4121159.2,0.00239,0.00333,0.00316,0.832,-0.764,-0.831,40.5047878,235.717218,608.2267,0.04838,-0.00163,-0.00115,0.00141,0.00112,0.00485,0.04,-0.155,0.033,repro
20120902,120000,56172.5,-2735813.246,-4013142.296,4121159.202,0.0024,0.00334,0.00316,0.833,-0.764,-0.831,40.5047878,235.717218,608.22851,0.04933,-0.00143,0.00066,0.00141,0.00112,0.00486,0.044,-0.158,0.028,repro
20120903,120000,56173.5,-2735813.246,-4013142.297,4121159.203,0.00264,0.00369,0.00352,0.831,-0.762,-0.831,40.5047878,235.717218,608.22987,0.04864,-0.00109,0.00203,0.00156,0.00124,0.00539,0.043,-0.142,0.039,repro
20120904,120000,56174.5,-2735813.247,-4013142.297,4121159.203,0.00246,0.00345,0.00327,0.832,-0.762,-0.83,40.5047878,235.717218,608.23006,0.04872,-0.00215,0.00222,0.00146,0.00116,0.00502,0.042,-0.151,0.04,repro
20120905,120000,56175.5,-2735813.247,-4013142.296,4121159.203,0.00294,0.0041,0.00393,0.837,-0.765,-0.831,40.5047878,235.717218,608.22983,0.04935,-0.00196,0.00198,0.00174,0.00136,0.006,0.045,-0.133,0.029,repro
20120906,120000,56176.5,-2735813.247,-4013142.297,4121159.204,0.00254,0.00354,0.00337,0.83,-0.764,-0.829,40.5047878,235.717218,608.2303,0.04932,-0.00161,0.00246,0.0015,0.0012,0.00516,0.031,-0.145,0.032,repro
20120907,120000,56177.5,-2735813.246,-4013142.296,4121159.204,0.00254,0.00354,0.00342,0.827,-0.764,-0.829,40.50478781,235.717218,608.22969,0.05008,-0.00089,0.00185,0.0015,0.00121,0.00519,0.035,-0.12,0.029,repro
20120908,120000,56178.5,-2735813.247,-4013142.294,4121159.202,0.00319,0.00442,0.0043,0.832,-0.769,-0.829,40.5047878,235.717218,608.2275,0.04914,-0.00283,-0.00034,0.00188,0.00149,0.00651,0.03,-0.112,0.013,repro
20120909,120000,56179.5,-2735813.247,-4013142.297,4121159.203,0.00234,0.00327,0.00312,0.827,-0.762,-0.827,40.5047878,235.717218,608.23024,0.04916,-0.0014,0.0024,0.00139,0.00111,0.00477,0.032,-0.137,0.035,repro
20120910,120000,56180.5,-2735813.248,-4013142.298,4121159.204,0.00279,0.0039,0.00375,0.833,-0.766,-0.83,40.5047878,235.717218,608.23199,0.04838,-0.00195,0.00414,0.00165,0.00131,0.00571,0.032,-0.126,0.029,repro
20120911,120000,56181.5,-2735813.246,-4013142.294,4121159.199,0.0026,0.00358,0.00343,0.829,-0.762,-0.828,40.50478779,235.717218,608.22535,0.04784,-0.00258,-0.00249,0.00153,0.00123,0.00524,0.046,-0.139,0.01,repro
20120912,120000,56182.5,-2735813.247,-4013142.297,4121159.204,0.00258,0.00358,0.00343,0.831,-0.768,-0.832,40.50478781,235.717218,608.23105,0.04952,-0.00181,0.00322,0.00151,0.00121,0.00524,0.035,-0.134,0.02,repro
20120913,120000,56183.5,-2735813.245,-4013142.295,4121159.202,0.00256,0.00354,0.00341,0.831,-0.767,-0.831,40.50478781,235.717218,608.22729,0.04971,-0.00125,-0.00056,0.0015,0.0012,0.0052,0.038,-0.127,0.015,repro
20120914,120000,56184.5,-2735813.245,-4013142.293,4121159.2,0.00265,0.00368,0.00355,0.831,-0.767,-0.831,40.50478781,235.717218,608.22542,0.04949,-0.00204,-0.00242,0.00156,0.00124,0.0054,0.033,-0.125,0.027,repro
20120915,120000,56185.5,-2735813.244,-4013142.292,4121159.2,0.00232,0.00325,0.00313,0.825,-0.76,-0.829,40.50478781,235.717218,608.22312,0.05021,-0.00193,-0.00472,0.00138,0.00111,0.00475,0.036,-0.12,0.044,repro
20120916,120000,56186.5,-2735813.245,-4013142.295,4121159.204,0.00238,0.00332,0.00319,0.828,-0.765,-0.828,40.50478782,235.717218,608.22907,0.05105,-0.00092,0.00123,0.00141,0.00113,0.00486,0.028,-0.127,0.027,repro
20120917,120000,56187.5,-2735813.245,-4013142.294,4121159.203,0.00235,0.00327,0.00314,0.831,-0.763,-0.83,40.50478782,235.717218,608.22702,0.05084,-0.00194,-0.00082,0.00139,0.00111,0.00479,0.04,-0.134,0.031,repro
20120918,120000,56188.5,-2735813.245,-4013142.293,4121159.202,0.00229,0.00321,0.00307,0.831,-0.765,-0.829,40.50478782,235.717218,608.22616,0.05083,-0.00221,-0.00168,0.00136,0.00108,0.0047,0.029,-0.137,0.04,repro
20120919,120000,56189.5,-2735813.246,-4013142.296,4121159.204,0.00233,0.00324,0.00312,0.827,-0.765,-0.826,40.50478782,235.717218,608.23022,0.05069,-0.00183,0.00237,0.00138,0.0011,0.00475,0.021,-0.124,0.029,repro
20120920,120000,56190.5,-2735813.247,-4013142.296,4121159.204,0.00233,0.00324,0.00312,0.829,-0.763,-0.828,40.50478781,235.717218,608.23057,0.0498,-0.002,0.00273,0.00138,0.0011,0.00475,0.033,-0.128,0.027,repro
20120921,120000,56191.5,-2735813.249,-4013142.298,4121159.205,0.00245,0.00339,0.00327,0.831,-0.767,-0.829,40.5047878,235.717218,608.23303,0.04915,-0.00263,0.00519,0.00144,0.00115,0.00498,0.032,-0.124,0.017,repro
20120922,120000,56192.5,-2735813.247,-4013142.295,4121159.201,0.00254,0.00353,0.00339,0.831,-0.765,-0.827,40.50478779,235.717218,608.22702,0.04821,-0.00266,-0.00083,0.00151,0.00119,0.00517,0.029,-0.128,0.02,repro
20120923,120000,56193.5,-2735813.244,-4013142.293,4121159.197,0.00301,0.00417,0.00405,0.832,-0.77,-0.827,40.50478778,235.717218,608.22265,0.0472,-0.00156,-0.00519,0.00178,0.00141,0.00614,0.02,-0.114,0.015,repro
20120924,120000,56194.5,-2735813.245,-4013142.293,4121159.202,0.00257,0.00356,0.00345,0.83,-0.761,-0.827,40.50478781,235.717218,608.2262,0.05055,-0.00215,-0.00164,0.00153,0.00121,0.00523,0.045,-0.116,0.022,repro
20120925,120000,56195.5,-2735813.246,-4013142.295,4121159.203,0.00242,0.00338,0.00327,0.825,-0.762,-0.827,40.50478782,235.717218,608.22874,0.05059,-0.00219,0.0009,0.00144,0.00116,0.00497,0.03,-0.113,0.036,repro
20120926,120000,56196.5,-2735813.244,-4013142.293,4121159.202,0.00243,0.00338,0.00324,0.831,-0.768,-0.829,40.50478782,235.717218,608.22601,0.05131,-0.00194,-0.00184,0.00143,0.00114,0.00495,0.024,-0.135,0.029,repro
20120927,120000,56197.5,-2735813.246,-4013142.293,4121159.203,0.00235,0.00326,0.00316,0.827,-0.761,-0.827,40.50478782,235.717218,608.22721,0.05108,-0.00258,-0.00064,0.0014,0.00111,0.00479,0.035,-0.114,0.027,repro
20120928,120000,56198.5,-2735813.247,-4013142.295,4121159.204,0.0024,0.00333,0.00321,0.829,-0.766,-0.828,40.50478782,235.717218,608.23003,0.05069,-0.00224,0.00219,0.00142,0.00113,0.00488,0.031,-0.125,0.02,repro
20120929,120000,56199.5,-2735813.246,-4013142.295,4121159.204,0.00233,0.00324,0.00313,0.832,-0.768,-0.829,40.50478781,235.717218,608.22926,0.05032,-0.00223,0.00141,0.00137,0.00109,0.00475,0.028,-0.122,0.021,repro
20120930,120000,56200.5,-2735813.248,-4013142.298,4121159.207,0.00259,0.00359,0.00349,0.832,-0.768,-0.828,40.50478782,235.717218,608.23351,0.0511,-0.00182,0.00567,0.00153,0.00121,0.00528,0.029,-0.111,0.018,repro
20121001,120000,56201.5,-2735813.245,-4013142.294,4121159.204,0.00247,0.00342,0.0033,0.83,-0.769,-0.829,40.50478783,235.717218,608.22829,0.05224,-0.0022,0.00044,0.00145,0.00116,0.00502,0.025,-0.123,0.018,repro
20121002,120000,56202.5,-2735813.247,-4013142.296,4121159.206,0.00242,0.00335,0.00325,0.832,-0.769,-0.83,40.50478782,235.717218,608.23185,0.05099,-0.00233,0.004,0.00142,0.00113,0.00494,0.029,-0.117,0.018,repro
20121003,120000,56203.5,-2735813.247,-4013142.295,4121159.205,0.00237,0.00329,0.00319,0.831,-0.768,-0.83,40.50478782,235.717218,608.23046,0.05155,-0.00248,0.00261,0.0014,0.00111,0.00484,0.033,-0.117,0.022,repro
